line id verse number,arabic text,english translation text
,,"Ziyarat Imam Hussain (AS)
On Arafat Day"
,بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيمِ,"In the Name of Allah, the All-merciful, the All-compassionate"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,O Allah bless Muhammad and the family of Muhammad.
,اللَّهُ أَكْبَرُ كَبِيراً,Allah is the Most Great of all.
,وَٱلْحَمْدُ لِلَّهِ كَثِيراً,All praise be to Allah very much.
,وَسُبْحَانَ ٱللَّهِ بُكْرَةً وَأَصِيلاً,Glory be to Allah in mornings and evenings.
,وَٱلْحَمْدُ لِلَّهِ ٱلَّذِي هَدَانَا لِهٰذَا,All praise be to Allah Who has guided us to this.
,وَمَا كُنَّا لِنَهْتَدِيَ لَوْلاَ أَنْ هَدَانَا ٱللَّهُ,We would not have been guided if Allah had not guided us.
,لَقَدْ جَاءَتْ رُسُلُ رَبِّنَا بِٱلْحَقِّ,The messengers of our Lord have indeed come with the truth.
,السَّلاَمُ عَلَىٰ رَسُولِ ٱللَّهِ صَلَّىٰ ٱللَّهُ عَلَيْهِ وَآلِهِ,"Peace be upon the Messenger of Allah, peace of Allah be upon him and his Household."
,السَّلاَمُ عَلَىٰ أَمِيرِ ٱلْمُؤْمِنِينَ,Peace be upon the Commander of the Faithful.
,السَّلاَمُ عَلَىٰ فَاطِمَةَ ٱلزَّهْرَاءِ سَيِّدَةِ نِسَاءِ ٱلْعَالَمِينَ,Peace be upon Fatimah the luminous and the doyenne of all women of the world.
,السَّلاَمُ عَلَىٰ ٱلْحَسَنِ وَٱلْحُسَيْنِ,Peace be upon al-Hasan and al-Husayn.
,السَّلاَمُ عَلَىٰ عَلِيِّ بْنِ ٱلْحُسَيْنِ,Peace be upon `Ali the son of al-Husayn.
,السَّلاَمُ عَلَىٰ مُحَمَّدِ بْنِ عَلِيٍّ,Peace be upon Muhammad the son of `Ali.
,السَّلاَمُ عَلَىٰ جَعْفَرِ بْنِ مُحَمَّدٍ,Peace be upon Ja`far the son of Muhammad.
,السَّلاَمُ عَلَىٰ مُوسَىٰ بْنِ جَعْفَرٍ,Peace be upon Musa the son of Ja`far.
,السَّلاَمُ عَلَىٰ عَلِيِّ بْنِ مُوسَىٰ,Peace be upon `Ali the son of Musa.
,السَّلاَمُ عَلَىٰ مُحَمَّدِ بْنِ عَلِيٍّ,Peace be upon Muhammad the son of `Ali.
,السَّلاَمُ عَلَىٰ عَلِيِّ بْنِ مُحَمَّدٍ,Peace be upon `Ali the son of Muhammad.
,السَّلاَمُ عَلَىٰ ٱلْحَسَنِ بْنِ عَلِيٍّ,Peace be upon al-Hasan the son of `Ali.
,السَّلاَمُ عَلَىٰ ٱلْخَلَفِ ٱلصَّالِحِ ٱلْمُنْتَظَرِ,Peace be upon the virtuous Successor and Awaited.
,السَّلاَمُ عَلَيْكَ يَا أَبَا عَبْدِ ٱللَّهِ,"Peace be upon you, O Abu-`Abdullah."
,السَّلاَمُ عَلَيْكَ يَا بْنَ رَسُولِ ٱللَّهِ,"Peace be upon you, O son of Allah’s Messenger."
,عَبْدُكَ وَٱبْنُ عَبْدِكَ وَٱبْنُ أَمَتِكَ,"I—the servant of you and the son of your servant and your bondwoman,"
,ٱلْمُوَالِي لِوَلِيِّكَ,who is loyal to those who are loyal to you
,ٱلْمُعَادِي لِعَدُوِّكَ,and enemy of those who are your enemies—
,ٱسْتَجَارَ بِمَشْهَدِكَ,am seeking the shelter of your shrine
,وَتَقَرَّبَ إِلَىٰ ٱللَّهِ بِقَصْدِكَ,and seeking nearness to Allah through directing to you.
,الْحَمْدُ لِلَّهِ ٱلَّذِي هَدَانِي لِوِلايَتِكَ,"All praise be to Allah Who guided me to be loyal to you,"
,وَخَصَّنِي بِزِيَارَتِكَ,"Who conferred upon me with my visiting you,"
,وَسَهَّلَ لِي قَصْدَكَ,and Who made easy for me to direct to you.
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ آدَمَ صَفْوَةِ ٱللَّهِ,"Peace be upon you, O inheritor of Adam the chosen by Allah."
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ نُوحٍ نَبِيِّ ٱللَّهِ,"Peace be upon you, O inheritor of Noah the prophet of Allah."
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ إِبْرَاهِيمَ خَلِيلِ ٱللَّهِ,"Peace be upon you, O inheritor of Abraham the friend of Allah."
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ مُوسَىٰ كَلِيمِ ٱللَّهِ,"Peace be upon you, O inheritor of Moses the spoken by Allah."
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ عِيسَىٰ رُوحِ ٱللَّهِ,"Peace be upon you, O inheritor of Jesus the spirit of Allah."
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ مُحَمَّدٍ حَبِيبِ ٱللَّهِ,"Peace be upon you, O inheritor of Muhammad the most beloved by Allah."
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ أَمِيرِ ٱلْمُؤْمِنِينَ,"Peace be upon you, O inheritor of the Commander of the Faithful."
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ فَاطِمَةَ ٱلزَّهْرَاءِ,"Peace be upon you, O inheritor of Fatimah the luminous."
,اَلسَّلاَمُ عَلَيكَ يَا بْنَ محَمَّدٍ ٱلْمُصْطَفَىٰ,"Peace be upon you, O son of Muhammad the well-chosen prophet."
,اَلسَّلاَمُ عَلَيْكَ يَا بْنَ عَلِيٍّ ٱلْمُرْتَضَىٰ,"Peace be upon you, O son of `Ali the well-pleased."
,اَلسَّلاَمُ عَلَيكَ يَا بْنَ فَاطِمَةَ ٱلزَّهْرَاءِ,"Peace be upon you, O son of Fatimah the luminous."
,اَلسَّلاَمُ عَلَيْكَ يَا بْنَ خَدِيـجَةَ ٱلْكُبْرَىٰ,"Peace be upon you, O son of Khadijah the grand lady."
,اَلسَّلاَمُ عَلَيْكَ يَا ثَارَ ٱللَّهِ وَٱبْنَ ثَارِهِ,"Peace be upon you, O vengeance of Allah and son of His vengeance"
,وَٱلْوِتْرَ ٱلْمَوْتوُرَ,and the unavenged sanctity.
,أَشْهَدُ أَنَّكَ قَدْ أَقَمْتَ ٱلصَّلاَةَ,"I bear witness that you performed the prayers,"
,وَآتَيْتَ ٱلزَّكَاةَ,"defrayed the poor-rates,"
,وَأَمَرْتَ بِٱلْمَعْرُوفِ,"enjoined the right,"
,وَنَهَيْتَ عَنِ ٱلْمُنْكَرِ,"forbade the wrong,"
,وَأَطَعْتَ ٱللَّهَ حَتَّىٰ أَتَاكَ ٱلْيَقِينُ,and obeyed Allah until death came upon you.
,فَلَعَنَ ٱللَّهُ أُمَّةً قَتَلَتْكَ,May Allah curse the people who slew you.
,وَلَعَنَ ٱللَّهُ أُمَّةً ظَلَمَتْكَ,May Allah curse the people who wronged you.
,وَلَعَنَ ٱللَّهُ أُمَّةً سَمِعَتْ بِذٰلِكَ فَرَضِيَتْ بِهِ,May Allah curse the people who were informed about that but they approved it.
,يَا مَوْلاَيَ يَا أَبَا عَبْدِ ٱللَّهِ,O my master! O Abu-`Abdullah!
,أُشْهِدُ ٱللَّهَ وَمَلاَئِكَتَهُ,"I call Allah, His angels,"
,وَأَنْبِيَائَهُ وَرُسُلَهُ,"His Prophets, and His Messengers"
,أَنِّي بِكُمْ مُؤْمِنٌ وَبِإِيَابِكُمْ,to witness that I believe in you and in your Return
,مُوقِنٌ بِشَرَايِعِ دِينِي وَخَوَاتِيمِ عَمَلِي,"and I have faith in the laws of my religion and in the sealing deeds of mine,"
,وَمُنْقَلَبِي إِلَىٰ رَبِّي,and in my final return to my Lord.
,فَصَلَوَاتُ ٱللَّهِ عَلَيْكُمْ,"Allah’s blessings be upon you all,"
,وَعَلَىٰ أَرْوَاحِكُمْ وَعَلَىٰ أَجْسَادِكُمْ,"upon your souls, upon your bodies,"
,وَعَلَىٰ شَاهِدِكُمْ وَعَلَىٰ غَائِبِكُمْ,"upon the present and the absent (of your group),"
,وَظَاهِرِكُمْ وَبَاطِنِكُمْ,and upon the manifest and the hidden (of your affairs).
,اَلسَّلاَمُ عَلَيْكَ يَا بْنَ خَاتَمِ ٱلنَّبِيِّينَ,"Peace be upon you, O son of the Seal of Prophets,"
,وَٱبْنَ سَيِّدِ ٱلْوَصِيِّينَ,"son of the chief of the Prophets’ successors,"
,وَٱبْنَ إِمَامِ ٱلْمُتَّقِينَ,"son of the leader of the pious,"
,وَٱبْنَ قَائِدِ ٱلْغُرِّ ٱلْمُحَجَّلِينَ إِلَىٰ جَنَّاتِ ٱلنَّعِيمِ,"and son of the white-forehead, marked believers."
,وَكَيْفَ لاَ تَكُونُ كَذٰلِكَ,How can that you be anything other than this
,وَأَنْتَ بَابُ ٱلْهُدَىٰ,"while you are the door to the true guidance,"
,وَإِمَامُ ٱلتُّقَىٰ,"the guide to piety,"
,وَٱلْعُرْوَةُ ٱلْوُثْقَىٰ,"the firmest handle,"
,وَٱلْحُجَّةُ عَلَىٰ أَهْلِ ٱلدُّنْيَا,"the argument against the inhabitants of this world,"
,وَخَامِسُ أَصْحَابِ ٱلْكِسَاءِ,and the fifth of the People of the Cloak.
,غَذَّتْكَ يَدُ ٱلرَّحْمَةِ,"You were nourished by the hand of mercy,"
,وَرَضَعْتَ مِنْ ثَدْيِ ٱلإِيـمَانِ,"breast-fed by the bosom of faith,"
,وَرُبِّيتَ فِي حِجْرِ ٱلإِسْلاَمِ,and brought up in the lap of Islam.
,فَٱلنَّفْسُ غَيْرُ رَاضِيَةٍ بِفِرَاقِكَ,"So, my soul is definitely displeased by the way you left this world"
,وَلاَ شَاكَّةٍ فِي حَيَاتِكَ,and it has no doubt that you are alive.
,صَلَوَاتُ ٱللَّهِ عَلَيْكَ,"Allah’s blessings be upon you,"
,وَعَلَىٰ آبَائِكَ وَأَبْنَائِكَ,"your ascendants, and your descendants."
,اَلسَّلاَمُ عَلَيْكَ يَا صَرِيعَ ٱلْعَبْرَةِ ٱلسَّاكِبَةِ,"Peace be upon you, O object of the pouring tears"
,وَقَرِينَ ٱلْمُصِيبَةِ ٱلرَّاتِبَةِ,and match of the astounding misfortune.
,لَعَنَ ٱللَّهُ أُمَّةً ٱسْتَحَلَّتْ مِنْكَ ٱلْمَحَارِمَ,May Allah curse the people who violated your sanctities
,وَٱنْتَهَكَتْ فِيكَ حُرمَةَ ٱلإِسْلاَمِ,and infringed the holiness of Islam.
,فَقُتِلْتَ صَلَّىٰ ٱللَّهُ عَلَيْكَ مَقْهُوراً,"So, you—may Allah’s blessings be upon you—were killed overwhelmed,"
,وَأَصْبَحَ رَسُولُ ٱللَّهِ صَلَّىٰ ٱللَّهُ عَلَيْهِ وَآلِهِ بِكَ مَوْتُوراً,"the Messenger of Allah, Allah’s blessings be upon him and his Household, became cut off because of loss of you,"
,وَأَصْبَحَ كِتَابُ ٱللَّهِ بِفَقْدِكَ مَهْجُوراً,and the Book of Allah became deserted due to losing you.
,اَلسَّلاَمُ عَلَيْكَ وَعَلَىٰ جَدِّكَ وَأَبِيكَ,"Peace be upon you, your grandfather, your father,"
,وَأُمِّكَ وَأَخِيكَ,"your mother, your brother,"
,وَعَلَىٰ ٱلْأَئِمَّةِ مِنْ بَنِيكَ,"the Imams from your descendants,"
,وَعَلَىٰ ٱلْمُسْتَشْهَدِينَ مَعَكَ,"those who were martyred with you,"
,وَعَلَىٰ ٱلْمَلاَئِكَةِ ٱلْحَافِّينَ بِقَبْرِكَ,"and the angels who are surrounding your tomb,"
,وَٱلشَّاهِدِينَ لِزُوَّارِكَ,"witnessing for your visitors,"
,ٱلْمُؤْمِنِينَ بِٱلْقَبُولِ عَلَىٰ دُعَاءِ شِيعَتِكَ,and praying for the acceptance of the prayers of your adherents.
,وَٱلسَّلاَمُ عَلَيْكَ وَرَحْمَةُ ٱللَّهِ وَبَرَكَاتُهُ,Peace and Allah’s mercy and blessings be upon you.
,بِأَبِي أَنْتَ وَأُمِّي يَا بْنَ رَسُولِ ٱللَّهِ,"May my father and mother be ransoms for you, O son of Allah’s Messenger."
,بِأَبِي أَنْتَ وَأُمِّي يَا أَبَا عَبْدِ ٱللَّهِ,"May my father and mother be ransoms for you, O Abu-`Abdullah."
,لَقَدْ عَظُمَتِ ٱلرَّزِيَّةُ,So unbearable is the misfortune
,وَجَلَّتِ ٱلْمُصِيبَةُ بِكَ,and so horrendous is the calamity of you
,عَلَيْنَا وَعَلَىٰ جَمِيعِ أَهْلِ ٱلسَّمَاوَاتِ وَٱلأَرْضِ,for us and for all the inhabitants of the heavens and the earth.
,فَلَعَنَ ٱللَّهُ أُمَّةً أَسْرَجَتْ وَأَلْجَمَتْ,May Allah curse the people who put saddles and reins on their animals
,وَتَهَيَّأَتْ لِقِتَالِكَ,and readied themselves for fighting against you.
,يَا مَوْلاَيَ يَا أَبَا عَبْدِ ٱللَّهِ,O my master! O Abu-`Abdullah!
,قَصَدْتُ حَرَمَكَ,I have directed to your sanctuary
,وَأَتَيْتُ مَشْهَدَكَ,and I have come to your shrine
,أَسْأَلُ ٱللَّهَ بِٱلشَّأْنِ ٱلَّذِي لَكَ عِنْدَهُ,asking Almighty Allah in the name of the standing that you enjoy with Him
,وَبِٱلْمَحَلِّ ٱلَّذِي لَكَ لَدَيْهِ,and in the name of the position that you occupy with him
,أَنْ يُصَلِّيَ عَلَىٰ مُحَمَّدٍ وَآلِ مُحَمَّدٍ,to send blessings upon Muhammad and the Household of Muhammad
,وَأَنْ يَجْعَلَنِي مَعَكُمْ فِي ٱلدُّنْيَا وَٱلآخِرَةِ,"and to include me with your group in this world and in the Hereafter,"
,بِمَنِّهِ وَجُودِهِ وَكَرَمِهِ,"out of His favor, magnanimity, and generosity"
