line id verse number,arabic text,english translation text
,,Ziyarat Waritha
,بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيمِ,"In the Name of Allah,
the All-merciful, the All-compassionate"
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ آدَمَ صَفْوَةِ ٱللَّهِ,"Peace be on you, O heir of Adam, the chosen one of Allah"
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ نُوحٍ نَبِيِّ ٱللَّهِ,"Peace be on you, O heir of Nuh, the prophet of Allah"
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ إِبْرَاهِيمَ خَلِيلِ ٱللَّهِ,"Peace be on you, O heir of Ibrahim, the dear friend of Allah"
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ مُوسَىٰ كَلِيمِ ٱللَّهِ,"Peace be on you, O heir of Musa, the one addressed by Allah"
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ عِيسَىٰ رُوحِ ٱللَّهِ,"Peace be on you, O heir of Isa, the spirit of Allah"
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ مُحَمَّدٍ حَبِيبِ ٱللَّهِ,"Peace be on you, O the heir of Muhammad, the beloved of Allah"
,اَلسَّلاَمُ عَلَيْكَ يَا وَارِثَ اَمِيرِ ٱلْمُؤْمِنِينَ عَلَيْهِ ٱلسَّلاَمُ,"Peace be on you, O heir of Ameerul Mu’mineen, the friend of Allah"
,اَلسَّلاَمُ عَلَيْكَ يَا بْنَ مُحَمَّدٍ ٱلْمُصْطَفَىٰ,"Peace be on you, O son of Muhammad, al Mustafa"
,اَلسَّلاَمُ عَلَيْكَ يَا بْنَ عَلِيٍّ ٱلْمُرْتَضَىٰ,"Peace be upon you, O son of Ali, al-Murtadha"
,اَلسَّلاَمُ عَلَيْكَ يَا بْنَ فَاطِمَةَ ٱلزَّهْرَاءِ,"Peace be on you, O son of Fatima, az-Zahra"
,اَلسَّلاَمُ عَلَيْكَ يَا بْنَ خَدِيـجَةَ ٱلْكُبْرَىٰ,"Peace be on you, O son of Khadijah, al-Kubra"
,اَلسَّلاَمُ عَلَيْكَ يَا ثَارَ ٱللَّهِ وَٱبْنَ ثَارِهِ,"Peace be on you O fearless warrior of Allah, son of a fearless warrior of Allah,"
,وَٱلْوِتْرَ ٱلْمَوْتُورَ,"And one who was killed, but to whom blood revenge is still denied."
,اشْهَدُ انَّكَ قَدْ اقَمْتَ ٱلصَّلاَةَ وَآتَيْتَ ٱلزَّكَاةَ,"I bear witness that you established the prayer, and gave zakat, enjoined towards good, and forbade evil"
,وَاَمَرْتَ بِٱلْمَعْرُوفِ وَنَهَيْتَ عَنِ ٱلْمُنْكَرِ,"And enjoined towards good, and forbade evil"
,وَاطَعْتَ ٱللَّهَ وَرَسُولَهُ حَتَّىٰ اتَاكَ ٱلْيَقِينُ,You obeyed Allah and His Messenger until certitude came to you (i.e. death overtook you)
,فَلَعَنَ ٱللَّهُ اُمَّةً قَتَلَتْكَ وَلَعَنَ ٱللَّهُ اُمَّةً ظَلَمَتْكَ,May Allah curse the people who killed you and the people who oppressed you
,وَلَعَنَ ٱللَّهُ اُمَّةً سَمِعَتْ بِذٰلِكَ فَرَضِيَتْ بِهِ,and may Allah curse the people who heard about it and were pleased with it.
,يَا مَوْلاَيَ يَا اَبَا عَبْدِ ٱللَّهِ,"O my Master,
O Aba- Abdillah"
,اَشْهَدُ اَنَّكَ كُنْتَ نُوراً فِي ٱلاَصْلاَبِ ٱلشَّامِخَةِ وَٱلاَرْحَامِ ٱلْمُطَهَّرَةِ,I bear witness that you were a light in lofty loins and pure wombs.
,لَمْ تُنَجِّسْكَ ٱلْجَاهِلِيَّةُ بِاَنْجَاسِهَا، وَلَمْ تُلْبِسْكَ مِنْ مُدْلَهِمَّاتِ ثِيَابِهَا,"Paganism did not taint you with its impurity nor did the darkness cover you with its cloak,"
,وَاَشْهَدُ اَنَّكَ مِنْ دَعَائِمِ ٱلدِّينِ، وَاَرْكَانِ ٱلْمُؤْمِنِينَ,I bear witness that you are from the pillars of religion and the leaders of the believers
,وَاَشْهَدُ اَنَّكَ ٱلإِمَامُ ٱلْبَرُّ ٱلتَّقِيُّ، ٱلرَّضِيُّ ٱلزَّكِيُّ، ٱلْهَادِي ٱلْمَهْدِيُّ,"and I bear witness that you are the Imam (who is) the good, the pious, well pleased (with Allah), pure, the guide, and the rightly guided."
,وَاَشْهَدُ اَنَّ ٱلاَئِمَّةَ مِنْ وُلْدِكَ كَلِمَةُ ٱلتَّقْوَىٰ,"And I bear witness that the Imams from your progeny are the maxims of piety,"
,وَاَعْلاَمُ ٱلْهُدَىٰ وَٱلْعُروَةُ ٱلْوُثْقَىٰ وَٱلْحُجَّةُ عَلَىٰ اَهْلِ ٱلدُّنْيَا,"the signs of guidance, the strong rope and the proofs of Allah over the people of the world."
,وَاَشْهِدُ ٱللَّهَ وَمَلاَئِكَتَهُ وَاَنْبِيَاءَهُ وَرُسُلَهُ اَنِّي بِكُمْ مُؤْمِنٌ وَبِإِيَابِكُمْ,"I call to witness, Allah, His angels, His Prophets and His Messengers, (saying) that I believe in you,"
,مُوقِنٌ بِشَرَائِعِ دِينِي وَخَوَاتِيمِ عَمَلي,"and am certain about your return, and about the laws of my religion, and the results of my deeds."
,وَقَلْبِي لِقَلْبِكُمْ سِلْمٌ وَاَمْرِي لاَمْرِكُمْ مُتَّبِعٌ,"My heart is obedient to your heart, and my affair is in line with your affair,"
,صَلَوَاتُ اللَّهِ عَلَيْكُمْ وَعَلَىٰ اَرْوَاحِكُمْ,"May the blessings of Allah be on you, and on your souls,"
,وَعَلَىٰ اَجْسَادِكُمْ وَعَلَىٰ اَجْسَامِكُمْ وَعَلَىٰ شَاهِدِكُمْ وَعَلَىٰ غَائِبِكُمْ,"your corpses, on your bodies, on those present among you, on those absent among you,"
,وَعَلَىٰ ظَاهِرِكُمْ وَعَلَىٰ بَاطِنِكُمْ,"what is apparent of you, and what is hidden of you."
,اَلسَّلاَمُ عَلَيْكَ يَابْنَ رِسُوْلِ اللهِ,"Peace be on you, O son of the Messenger of Allah."
,اَلسَّلاَمُ عَلَيْكَ يَابْنَ نَبِيِّ اللهِ,"Peace be on you, O son of the Prophet of Allah."
,اَلسَّلاَمُ عَلَيْكَ يَابْنَ اَمِيْرِ الْمُؤمِنِيْنَ,"Peace be on you, O son of Ameerul Mu’mineen"
,اَلسَّلاَمُ عَلَيْكَ يَابْنَ الْحُسَيْنِ الشَّهِيْدِ,"Peace be on you, O son of Husayn, the martyr"
,اَلسَّلاَمُ عَلَيْكَ اَيُّهَا الشَّهِيْدُ وَابْنُ الشَّهِيْدِ,"Peace be on you, O martyr, and the son of a martyr"
,اَلسَّلاَمُ عَلَيْكَ اَيُّهَا الْمَظْلُوْمُ وَبْنُ الْمَظْلُوْمِ,"Peace be on you, O the oppressed and son of the oppressed."
,لَعَنَ اللهُ اُمَّةً قَتَلَتْكَ وَلَعَنَ اللهُ اُمَّةً ظَلَمَتْكَ,"May Allah curse the people who killed you, and may Allah curse the people who oppressed you."
,وَلَعَنَ اللهُ اُمَّةً سَمِعَتْ بِذَالِكَ فَرَضِيَتْ بِهِ,And may Allah curse the people who listened to that and were pleased with it.
,اَلسَّلاَمُ عَلَيْكُمْ يَااَوْلِيَآءَ اللهِ وَاَحِبَّآئَهُ,"Peace be on you, O friends of Allah, and those beloved to Him."
,اَلسَّلاَمُ عَلَيْكُمْ يَااَصْفِيَآءَ اللهِ وَاَوِدّآئَهُ,"Peace be on you, O the chosen ones of Allah, and those affectionate to Him."
,اَلسَّلاَمُ عَلَيْكُمْ يَااَنْصَارَ دِيْنِ اللهِ,"Peace be on you, O helpers of the religion of Allah."
,اَلسَّلاَمُ عَلَيْكُمْ يَااَنْصَارَ رَسُوْلِ اللهِ,"Peace be on you, O helpers of the Messenger of Allah."
,اَلسَّلاَمُ عَلَيْكُمْ يَااَنْصَارَ اَمِيْرِ الْمُؤْمِنِيْن,"Peace be on you, O helpers of Ameerul Mu’mineen."
,اَلسَّلاَمُ عَلَيْكُمْ يَااَنْصَارَ فَاطِمَةَ سَيِّدَةِ نِسَآءِ الْعَالَمِيْنَ,"Peace be on you, O helpers of Fatima, chief of the women of Paradise."
,اَلسَّلاَمُ عَلَيْكُمْ يَااَنْصَارَ اَبِيْمُحَمَّدٍ الْحَسَنِ بْنِ عَلِيٍّ الْوَلِيِّ الزَّكِيِّ النَّاصِحِ,"Peace be on you, O helpers of Abi Muhammad, Al-Hasan bin Ali, the friend, the pure, the well-wisher."
,اَلسَّلاَمُ عَلَيْكُمْ يَااَنْصَارَ اَبِيْعَبْدِ اللهِ بِاَبِيْ اَنْتُمْ وَاُمِّي,"Peace be on you, O helpers of Abi Abdillah, May my father and my mother be sacrificed for you."
,طِبْتُمْ وَطَابَتِ اْلأَرْضُ الَّتِي فِيْهَا دُفِنْتُمْ,"You are purified, and so is the earth on which you are buried."
,وَفُزْتُمْ فَوْزًا عَظِيْمًا,"And you were victorious, with a mighty victory."
,فَيَالَيْتَنِيْ كُنْتُ مَعَكمْ فَاَفُوْزَ مَعَكُمْ,"If only I had been with you, I would have succeeded with you."
,اَلسَّلاَمُ عَلَيْكَ يَااَبَا الْفَضْلِ الْعَبَّاسَ ابْنِ اَمِيْرِالَمُؤْمِنِيْنَ,"Peace be on you O Abul Fadhl, al-Abbas, son of Ameerul Mu’mineen."
,اَلسَّلاَمُ عَلَيْكَ يَابْنَ سَيِّدِ الوَصِيِّيْنَ,"Peace be on you, O son of the chief of the successors."
