"line id verse number","arabic text","english translation text"
"","PEHLU BHI SHIKASTA HAY TURBAT BHI SHIKASTA HAY.","HER RIBS ARE BROKEN, HER GRAVE IS DESTROYED TOO"
"","KYA HAAL YEH UMMAT NAY. ZAHRA KA BANAAYA HAY","WHAT HAVE THE FOLLOWERS OF THE PROPHET DONE TO ZAHRA?"
"","KHATOON KOYI GHUM SAY, YUN CHURR NAYHI DEKHI\nAISI KOYI DUNIYA MAY, MASTOOR NAYHI DEKHI","WE HAVEN’T SEEN A LADY INFLICTED WITH SO MUCH TRAGEDY. HISTORY HAS NEVER WITNESSED SUCH A WOMAN…"
"","ATHAARA BARAS MAY HI, LAGTI JO ZAEEFA HAY","WHO LOOKS OLD DESPITE BEING ONLY EIGHTEEN YEARS OLD"
"","DARBAAR MAY ZAALIM NAY, KI AISI PAZEERAYI\nKIS TARHA SAY TU BIBI, PHIR LAUT KAY GHAAR AAYI","WHAT KIND OF A WELCOME DID YOU RECEIVE IN THE COURT? IN WHAT MANNER DID YOU RETURN HOME, O BIBI?"
"","BAALON KI SAFAYDI NAY, SAB HAAL SUNAAYA HAY","THE WHITENESS OF YOUR HAIR EXPLAINS THE ENTIRE STORY"
"",".TU ROTI RAHI GHAR MAY, HAIDER SAY BHI CHUP CHUP KAY\nISMAT KI TARHA DUKH BHI, PARDAY MAY RAHAY TERAY","AT HOME, YOU WOULD CRY, HIDING YOUR PAIN FROM IMAM ALI. JUST LIKE YOUR CHASTITY, EVEN YOUR PAINS REMAINED VEILED"
"","KUCH DARD TERAY BIBI, BUS JAANTI FIZZA HAY…..","SOME OF YOUR PAINS O BIBI, ARE KNOWN ONLY TO BIBI FIZZA"
"","DO AISAY JANAAZAY HAY, TAARIKH MAY JO UTHAY\nBUS GHAAR KAY HI LOGO NAY, DONO KO DIYE KAANDAY","IN HISTORY, THERE WERE TWO SUCH FUNERALS…\nTHAT HAD ONLY THE MEMBERS OF THE HOUSEHOLD PRESENT TO CARRY THE BODY"
"","EK FATIMA ZAHRA HAY, EK BAALI SAKINA HAY…..","ONE IS FATIMA ZAHRA AND THE OTHER IS LITTLE SAKINA"
"","MARHAM TERAY ZAKHMON KA, BIBI NA MILA AB TAK\nAULAAD-E- UMAYYA KI, BAAQI HAY JAFAA AB TAK","TILL THIS DAY, THERE IS NO CURE TO THE PAIN YOU SUFFERED. THE INFLICTIONS OF BANI UMMAYYA CONTINUE TILL THIS DAY"
"","RONAY PEH BHI PEHRA TAH, TURBAT PEH BHI PEHRA HAY","YOU WERE NOT ALLOWED TO CRY AND WE ARE NOT ALLOWED TO VISIT YOUR GRAVE"
"","MISMAAR TERA ROZA, UMMAT NAY KIYA JAB SAY\nBABA TERA REHTA HAY, TURBAT PEH TERI TAB SAY","SINCE THE UMMAH DESTROYED YOUR GRAVE. YOUR FATHER (SAW) STAYS AT YOUR GRAVE"
"","KAB GHUMBAD-E- KHIZRA MAY, BABA TERA REHTA HAY","WHEN DOES YOUR FATHER (SAW) REST UNDER THE GREEN DOME NOW?"
