"line id verse number","arabic text","english translation text"
"[n11:0]","AY SHIAYUN IMSHAB, SHAAME GHARIBAAN AST\nJISME HUSSAIN OORYAAN, OON DAR BAYAABAAN AST\nAY SHIAYUN IMSHAB, SHAAME GHARIBAAN AST","O SHIAS, TONIGHT IS SHAM-E-GHARIBAN\nTHE BLESSED BODY OF HUSSAIN LIES BARE THERE IN THE WILDERNESS\nO SHIAS, TONIGHT IS SHAM-E-GHARIBAN"
"[n11:1]","DAR KARBALA IMSHAB, ZAARI-O-AFGHAAN AST\nJISME ALI AKBAR, OON DAR BAYAABAAN AST","IN KARBALA TONIGHT, THERE IS WEEPING AND LAMENTATION\nTHE BLESSED BODY OF ALI AKBAR LIES THERE IN THE WILDERNESS"
"[n11:1c]","AY SHIAYUN IMSHAB, SHAAME GHARIBAAN AST","O SHIAS, TONIGHT IS SHAM-E-GHARIBAN"
"[n11:2]","BA HAALATE MAHZOON, CHOON NA SHA HAR DAR KHOON\nBAR DEEDANE OONHA, HAR CHASHME GIRYAAN AST","IN A STATE OF SORROW, AS THE SHAH LIES IN BLOOD\nAT THE SIGHT OF THEM, EVERY EYE IS WEEPING"
"[n11:2c]","AY SHIAYUN IMSHAB, SHAAME GHARIBAAN AST","O SHIAS, TONIGHT IS SHAM-E-GHARIBAN"
"[n11:3]","CHOON ZAYNABE MAHZOON, BAA DEEDAN-E-GIRYAAN\nGUFT AY BIRAADAR JAAN, MAA BEEKAS AUR YAAREEM","WHEN GRIEF-STRICKEN ZAINAB SAW THIS WITH WEEPING EYES\nSHE SAID: O DEAR BROTHER, WE ARE HELPLESS AND WITHOUT SUPPORT"
"[n11:3c]","AY SHIAYUN IMSHAB, SHAAME GHARIBAAN AST","O SHIAS, TONIGHT IS SHAM-E-GHARIBAN"
"[n11:4]","KHATME RASOOL AAYAD, BA JUMLAAE HAMRAAHAN\nAZ QATLE FARZANDASH, GIRYA-O-NAALAAN AST","THE SEAL OF THE PROPHETS ARRIVES, WITH ALL THOSE WITH HIM\nOVER THE MARTYRDOM OF HIS BELOVED CHILD, HE WEEPS AND LAMENTS"
"[n11:4c]","AY SHIAYUN IMSHAB, SHAAME GHARIBAAN AST","O SHIAS, TONIGHT IS SHAM-E-GHARIBAN"
"[n11:5]","ZAAKI DAR EEN MAJLIS, SIDDIQE QUBRA HAST\nAZ DAAGHE FARZANDASH, BA QALBE SOOZAAN AST","ZAAKI, IN THIS MAJLIS, SIDDIQAH-E-KUBRA IS PRESENT\nHER HEART BURNS WITH THE GRIEF OF HER MARTYRED SON"
"[n11:5end]","AY SHIAYUN IMSHAB, SHAAME GHARIBAAN AST\nJISME HUSSAIN OORYAAN, OON DAR BAYAABAAN AST\nAY SHIAYUN IMSHAB, SHAAME GHARIBAAN AST","O SHIAS, TONIGHT IS SHAM-E-GHARIBAN\nTHE BLESSED BODY OF HUSSAIN LIES BARE THERE IN THE WILDERNESS\nO SHIAS, TONIGHT IS SHAM-E-GHARIBAN"
