"line id verse number","arabic text","english translation text"
"[ASHURA:0]","EK BAAR AUR MUJHE GODH MAY LE LO BABA","BABA, HOLD ME IN YOUR LAP ONE MORE TIME"
"[ASHURA:1]","WA HUSSAINA KA HUA SHOR HARAM MAY BARPA\nHO KE RUQSAT JO CHALE GHAR SE SHAHE KARBOBALA\nKEHKE YE DAUDI SAKINA KE TEHER JAO ZARA","THE CRY OF 'WA HUSSAINA' ROSE THROUGH THE TENTS\nAS THE SHAH OF KARBALA LEFT THE CAMP AFTER HIS FAREWELL\nSAKINA RAN, SAYING: WAIT A MOMENT"
"[ASHURA:2]","EK BAAR AUR MUJHE GODH MAY LE LO BABA","BABA, HOLD ME IN YOUR LAP ONE MORE TIME"
"[ASHURA:3]","SHEH NE BACHI KA JO YE HAAL PARESHAN DEKHA\nROKE FARMAYA KE KYA HAAL MERI MAHELEKHA\nJOD KAR NANHE SE HAATHON KO SAKINA NE KAHA","WHEN THE SHAH SAW HIS LITTLE GIRL IN SUCH DISTRESS\nHE WEPT AND SAID: WHAT IS WRONG, MY MOON-FACED ONE?\nJOINING HER TINY HANDS, SAKINA SAID"
"[ASHURA:4]","EK BAAR AUR MUJHE GODH MAY LE LO BABA","BABA, HOLD ME IN YOUR LAP ONE MORE TIME"
"[ASHURA:5]","SOCHTI HOO KE TAMACHE KOI MAARE NA MERE\nGOSHWARE KOI KAANO SE UTAARE NA MERE\nWEHM AATE HAI MERE DIL MAY NA JAANE KYA KYA","I KEEP THINKING: WILL SOMEONE STRIKE ME WITH SLAPS?\nWILL SOMEONE TEAR THE EARRINGS FROM MY EARS?\nMY HEART IS FILLED WITH FEARS I CANNOT EVEN NAME"
"[ASHURA:6]","EK BAAR AUR MUJHE GODH MAY LE LO BABA","BABA, HOLD ME IN YOUR LAP ONE MORE TIME"
"[ASHURA:7]","BABA SEENE SE SAKINA KO LAGATE JAO\nAB KAHAN HOGI MULAQAAT BATATE JAO\nTUMKO AKBAR KI QASAM GHUNCHA DAHAN KA SADQA","BABA, HOLD SAKINA CLOSE TO YOUR CHEST BEFORE YOU GO\nTELL ME, WHERE WILL WE MEET AGAIN NOW?\nI BEG YOU BY AKBAR, AND FOR THE SAKE OF YOUR ROSEBUD-MOUTHED ASGHAR"
"[ASHURA:8]","EK BAAR AUR MUJHE GODH MAY LE LO BABA","BABA, HOLD ME IN YOUR LAP ONE MORE TIME"
"[ASHURA:9]","AB MAI PYASI HOO NA PANI KI ZAROORAT HAI MUJHE\nKOI HAAJAT NAHI BAS ITNI SI HASRAT HAI MUJHE\nDEKHLOO PHIR SE JEE BHAR KE TUMHARA CHEHRA","I AM NO LONGER THIRSTY; I HAVE NO NEED OF WATER\nI HAVE NO OTHER NEED, ONLY THIS SMALL LONGING REMAINS\nLET ME LOOK ONCE MORE UPON YOUR FACE TO MY HEART'S CONTENT"
"[ASHURA:10]","EK BAAR AUR MUJHE GODH MAY LE LO BABA","BABA, HOLD ME IN YOUR LAP ONE MORE TIME"
