"line id verse number","arabic text","english translation text"
"","YEH KHAT MEIN SHAH NE LIKHA, HABIB AA JAO\nTUMHARA DOST HAI TANHA\nHABIB AA JAO.","IMAM HUSAYN (A) WROTE IN A LETTER, O HABIB PLEASE COME TO ME\nYOUR FRIEND IS ALONE,\nO HABIB PLEASE COME TO ME"
"","SHAHEED KAISE HOWA WOH, BATAO GAYE AA KAR.\nTUM HAAL-E-MUSLIM-E-BEKAS, SUNAO GAYE AA KAR.\nRUQAIYA TAKTI HAI RASTA HABIB AA JAO.","HOW WAS HE MARTYRED,\nPLEASE COME AND TELL ME\nPLEASE COME AND INFORM ME ABOUT HAZRAT MUSLIM’S SITUATION\nRUQAYYAH IS WAITING ANXIOUSLY FOR YOU\nO HABIB PLEASE COME TO ME"
"","YEH KHAT MEIN SHAH NE LIKHA, HABIB AA JAO","IMAM HUSAYN (A) WROTE IN A LETTER, O HABIB PLEASE COME TO ME"
"","BATA RAHA THA OSSE KOI BHI NAHI HAI MERA.\nTU BOLIN SANI-E-ZAHRA HABIB AAYE GA.\nHAI OSS KO TUM PE BHAROSA, HABIB AA JAO.","SOMEONE WAS TELLING HER THAT I AM LEFT WITH NO HELPER\nBIBI ZAYNAB (A) CRIED 'HABIB\nWILL DEFINITELY COME'\nSHE HAS COMPLETE FAITH IN YOU\nO HABIB PLEASE COME TO ME"
"","YEH KHAT MEIN SHAH NE LIKHA, HABIB AA JAO","IMAM HUSAYN (A) WROTE IN A LETTER, O HABIB PLEASE COME TO ME"
"","WOH JAB YEH SUNTI HAI KOFAY SE, AA RAHE HAIN SHAQI.\nTU POCHTI HAI HAMARA BHI AAYE GA KOI.\nDUAEIN DE GI SAKINA HABIB AA JAO.","WHEN SHE HEARS THAT ENEMIES ARE COMING FROM KUFA\nSHE ASKS IF ANY SUPPORTERS WILL ALSO COME TO HELP US?\nSAKINA WILL PRAY FOR YOU\nO HABIB PLEASE COME TO ME"
"","YEH KHAT MEIN SHAH NE LIKHA, HABIB AA JAO","IMAM HUSAYN (A) WROTE IN A LETTER, O HABIB PLEASE COME TO ME"
"","MUJHE HAI YAAD WOH LAMHA JO RAB KI MARZI SE.\nTUM HO KE ZINDA MERI BAAT SUNNE AAYE THE\nBULA RAHA HOON DOBARA, HABIB AA JAO.","I STILL REMEMBER THE TIME WHEN WITH THE PERMISSION OF THE LORD...\nYOU CAME BACK TO LIFE WHEN I CALLED YOU\nI AM CALLING U AGAIN\nO HABIB PLEASE COME TO ME"
"","YEH KHAT MEIN SHAH NE LIKHA, HABIB AA JAO","IMAM HUSAYN (A) WROTE IN A LETTER, O HABIB PLEASE COME TO ME"
"","DAR-E-BATOOL(SA) DOBARA JALAYA JAYE GA.\nTUMHARE DOST PE KHANJAR CHALAYA JAYE GA.\nNAHI HAI WAQT ZYADA, HABIB AA JAO.","THE DOOR OF BATOOL WILL BE BURNT ONCE AGAIN\nA DAGGER WILL SLIT THE THROAT OF YOUR FRIEND\nTHERE IS NOT MUCH TIME LEFT\nO HABIB PLEASE COME TO ME"
"","YEH KHAT MEIN SHAH NE LIKHA, HABIB AA JAO","IMAM HUSAYN (A) WROTE IN A LETTER, O HABIB PLEASE COME TO ME"
