"line id verse number","arabic text","english translation text"
"","DARD O ALAM KA MARKAZE EHSAAS BANGAYI","SHE (ZAINAB A.S) BECAME THE CENTER OF THE FEELING OF GRIEF AND PAIN"
"","BE AAS QAAFELE KE LIYE AAS BANGAYI","SHE (ZAINAB AS) BECAME THE HOPE FOR A GROUP THAT HAD LOST HOPE"
"","DIN DHAL GAYA TO SHAAM E GHAREEBAN KE SAATH HI","AS THE SUN SET, AND THE NIGHT TURNED INTO SHAAM E GHAREEBAN"
"","BETI ALI (AS) KI HAZRAT E ABBAS (AS) BANGAYI","THE DAUGHTER OF ALI (AS) BECAME HAZRATE ABBAS (AS)"
"","DARMIYAA(N) LAASHO(N) KE MAQTAL ME KHARI HAI ZAINAB","ZAINAB IS SURROUNDED BY DEAD BODIES ON THE BATTLEFIELD"
"","IS ANDHERE MEIN KISSE DHOONDH RAHI HAI ZAINAB","WHO IS ZAINAB LOOKING FOR IN THIS DARKNESS?"
"","SABKI NAZRE HAI CHAMAKTE HUE KHANJAR KI TARAF","EVERYONE'S EYES ARE ON THE DAGGER THAT IS STANDING OUT"
"","BHAI KA KHUSHK GALA DEKH RAHI HAI ZAINAB","ZAINAB IS LOOKING AT THE DRY NECK OF HER BROTHER"
"","SHEH PE CHALTE HUE KHANJAR KO BHALA KYA MAALUM","HOW IS THE DAGGER THAT WILL STRIKE IMAM HUSSAIN SUPPOSED TO KNOW"
"","KIS TARHA KHAAK PE GHASH KHAAKE GIRI HAI ZAINAB","IN WHAT MANNER ZAINAB FAINTED AND FELL TO THE FLOOR"
"","HAAT UTHA KAR KARE KIS TARHA SE LAASHO KO SALAM","HOW CAN SHE (ZAINAB) LIFT HER HANDS AND SEND HER SALUTATIONS TO THE BODIES"
"","HAATH RASSI ME HAI SHAANO SE BANDHI HAI ZAINAB","HER HANDS ARE TIED WITH ROPES AND SHE IS TIED BY THE SHOULDERS"
"","CHOR KAR BHAI KO MAQTAL SE HO RUKHSAT KAISE","HOW CAN SHE LEAVE HER BROTHER ALONE (IN KARBALA)"
"","LAASH SE UTHI HAI PHIR UTH KE GIRI HAI ZAINAB","AS ZAINAB STANDS UP FROM HIS BODY, SHE KEEPS COLLAPSING BACK TO THE BODY"
"","DEEN BACHANE KO JO NIKLI THI MADINE SE NAVAID","'NAVAID' (POET), SHE LEFT MADINA TO SAVE THE RELIGION"
"","BACH GAYA DEEN MAGAR KAISE LUTI HAI ZAINAB","THE RELIGION WAS SAVED, BUT IN WHAT MANNER WAS ZAINAB PERSECUTED"
