"line id verse number","arabic text","english translation text"
"","AY SHIMR ZARA\nYE CHOTI ZAHRA HAI\nKUCH REHM TO KHA","O SHIMR, HAVE SOME MERCY, THIS IS A LITTLE ZAHRA"
"","MASOOM SAKINA HAI","THIS IS THE INNOCENT SAKINA"
"","NA MAAR ISSE\nNAZON SE ISSE\nSHABBIR NE PAALA HAI","DON’T HIT HER, WITH GREAT LOVE AND CARE, HUSSAIN HAS BROUGHT HER UP"
"","SAJJAD KI BEHNA KO\nGHAZI KI BHATIJI KO","THE SISTER OF SAJJAD\nTHE NIECE OF ABBAS"
"","MANGA HAI KANEEZI ME\nIS PHOOL SI BACHI KO","THEY HAVE TREATED THIS LITTLE GIRL LIKE A SLAVE"
"","SHEH NE APNE\nSAJDO ME ISSE ALLAH SE MANGA HAI","THE ONE WHO HUSSAIN USED TO PRAY FOR"
"","DORENGE AGAR NAQE\nKIS TARHA SAMBHLEGI","WHEN THE CAMELS GO FAST, HOW WILL SHE HANDLE THIS?"
"","AWAAZ KISSE DEGI\nGAR RAAH ME GIR JAAYE","IF SHE FALLS ON THE ROAD, WHO WILL SHE CALL OUT TO?"
"","PUSHTE NAQA PER KYUN TANHA\nRASSI SE BANDHA HAI","WHY HAVE YOU TIED HER ALONE WITH ROPES ON THE CAMEL"
"","KYA JURM KIYA ISNE\nKYUN ISKO RULATA HAI","WHAT HAS SHE DONE WRONG, WHY DO YOU MAKE HER CRY"
"","DIKHLA KE ISSE PAANI\nMATTI PE BAHATA HAI","YOU SHOW HER WATER, THEN SPILL IT ON THE FLOOR"
"","KYA TERI KOI AWLAD NAHI\nKYUN ZULM YE DHATA HAI","DO YOU NOT HAVE A FAMILY? WHY DO YOU OPPRESS LIKE THIS?"
"","RONE NA DIYA ISKO\nBABA KE LAASHE PER","YOU DIDN’T LET HER CRY AT HER FATHER’S GRAVE"
"","HAI NEEL TAMACHO KE MASUMA KE CHEHRE PER","HER CHEEKS ARE RED FROM THE MARKS OF THE SLAPS!"
"","ALLAH JAANE\nYEH ISPE SITAM\nKIS BAAT KA BADLA HAI","ONLY GOD KNOWS, ALL THIS TORTURE – WHAT ARE THEY AVENGING"
"","EK RAAT SARE ZINDAAN\nSHABBIR KA SAR AYA","ONE NIGHT IN THE PRISON OF SHAAM THE HEAD OF HUSSAIN WAS BROUGHT"
"","BACHI NE KIYA NOHA\nSAR LEKAR GODI ME","SHE TOOK THE HEAD IN HER LAPS AND STARTED WEEPING"
"","BABA DEKHO, AANKHEN KHOLO\nYEH KAUN ZAEEFA HAI","LOOK FATHER, OPEN YOUR EYES, LOOK AT MY STATE"
"","MASOOM KI GARDAN ME\nBANDHI HAI RASAN AISE","ON THE NECK OF THE INNOCENT GIRL, THEY HAVE TIED ROPES"
"","GHUT JAAEGA DAM ISKA\nME TEZ CHALUN KAISE","SHE WILL SUFFOCATE LIKE THIS, HOW CAN I WALK ANY FASTER"
"","YEH KEHTA HUWA, BIMAR MERA\nKHAM HOKAR CHALTA HAI","WHILST SAYING THIS, SAJJAD WOULD WALK WITH HIS BACK BROKEN"
"","ROZE PE NAZAR JAB BHI\nAY SHADMAN JAATI HAI","WHENEVER WE LOOK AT HER SHRINE"
"","PHIR QALB E TAKALLUM KO\nYE BAAT RULAATI HAI","THEN THE HEART ACHES, AND WE CRY"
"","CHOTI BIBI\nSADIYAAN GUZRI\nZINDAAN ME TANHA HAI","IT HAS BEEN YEARS, THIS LITTLE GIRL HAS BEEN ALL ALONE IN THE PRISON"
"","AY SHIMR ZARA KUCH REHM TO KHA","O SHIMR! HAVE SOME MERCY"
"","YE CHHOTI ZEHRA HAI\nMASOOM SAKINA HAI","THIS IS A LITTLE ZAHRA,\nTHIS IS THE INNOCENT SAKINA"
"","NA MAAR ISE,\nNAAZON SE ISE SHABBIR NE PAALA HAI","DO NOT HIT HER,\nHUSSAIN BROUGHT HER UP WITH\nSO MUCH LOVE AND CARE"
"","MAANGA HAI KANIZI ME,\nUS PHOOL SI BACCHI KO","THEY HAVE ASKED FOR THIS INNOCENT GIRL AS A SLAVE"
"","SHEH NE APNE, SAJDON ME JISSE,\nALLAH SE MAANGA HAI","THE SAME ONE WHO HUSSAIN PRAYED FOR IN HIS SALATUL LAYL"
"","PUSHTE NAAQA, PAR KYUN TANHA,\nRASSI SE BAANDHA HAI","WHY HAVE YOU TIED HER SO AWKWARDLY\nON THE BACK OF THE CAMEL"
"","DIKHLA KE ISE PAANI,\nMATTI PE BAHAATA HA","YOU TAUNT HER BY\nSHOWING HER WATER,\nTHEN SPILL IT ON THE FLOOR"
"","BACCHI NE KIYA NAUHA\nSAR LE KAR GODI ME,","SHE TOOK THE HEAD\nINTO HER LAP AND WAILED"
"","AANKHEIN KHOLO, BABA DEKHO,\nYE KAUN ZA'IFA HAI","OPEN YOUR EYES,\nO BABA, LOOK AT MY STATE!"
"","MEIN TEZ CHALUN KAISE\nGUTH JAAYEGA DAM IS KA,","SHE WILL LOSE HER BREATH\nLIKE THIS,\nHOW CAN I WALK"
"","YE KEHTA HUWA, BIMAAR MERA,\nKHAM HO KAR CHALTA HAI\nSAJJAD CRIES,","WALKING WITH HIS BACK BENT"
"","TURBAT PE SAKINA KI,\nAABID NE KAHA HOGA","SAJJAD LAMENTED AT\nTHE GRAVE OF SAKINA"
"","YE MERI AMAANAT HAI,\nRAKHNA TU KHAYAAL ISKA","THIS IS MY POSSESSION,\nTAKE GOOD CARE OF HER"
"","BABA BHI NAHI, AMMU BHI NAHI,\nBE AAS YATIMA HAI","NO FATHER, NO UNCLE,\nSHE IS AN ORPHAN WITH NO HOPE"
