"line id verse number","arabic text","english translation text"
"","FATIMA DA LADLA MAQTAL DE PASAY TUR PAYA","THE MOON OF ZAHRA MOVES TOWARDS THE BATTLEFIELD"
"","JISM TAY MAZLOOM DE PHATEYA LIBAAS AY TUR PAYA","THE CLOTHES OF HUSSAIN (A.S.) ARE ALL TORN AND IN PIECES WHILE HE WALKS TOWARDS THE BATTLEFIELD"
"","QAFILA KAR KE HAWALAY ABID E BEEMAR DE\nRONDIYAAN BEHNAAN NU OH DENDA DILASAY TUR PAYA","THE CARAVAN IS NOW IN THE HANDS OF SAJJAD (A.S)\nWHILST COMFORTING HIS TEARFUL SISTERS HE NOW GOES TOWARDS THE BATTLEFIELD"
"","BAAD GHAZI DE KAMAR KHAM HO GAYEE SHABBIR KI\nFER VI MAQTAL VICHO AY CHAAN LASHAY TUR PAYA","AFTER ABBAS WAS MARTYRED THE BACK OF HUSSAIN (A.S) WAS BROKEN, HE STILL WENT TO THE BATTLEFIELD AND PICKED UP THE BODIES"
"","CHA KE ASGHAR NU HATHAN TE ASHKIA DI FOUJ VAL\nZULM O ISTABDAD DE KHOLAN KHULASAY TUR PAYA","CARRYING ASGHER IN HIS ARMS, HE MOVES TOWARDS THE BATTLEFIELD"
"","ENJ DI AKHTAR GHAREEBI CHA GAYI MAZLOOM TAY\nCHOOR KAY WICH KHAMIYAN DAY BAAL PYASAY TUR PAYA","OH AKHTAR HOW CAN I EXPLAIN HOW OPPRESSED OUR IMAM (A.S) WAS,\nHE LEFT BEHIND THE THIRSTY CHILDREN AND LEFT FOR THE BATTLEFIELD"
"","CHOOR KE GHAR BAAR MIL KAY NAAL BEHNA BETIAN\nAHMED E MUKHTAR NU KAR KE UDAAS AY TUR PAYA","LEAVING HIS HOME, ALONG WITH HIS SISTERS AND DAUGHTERS,\nMAKING THE PROPHET SORROWFUL, HE MOVES TOWARDS THE BATTLEFIELD"
