"line id verse number","arabic text","english translation text"
"","YA RABBAL HUSSEIN","OH LORD OF HUSSEIN"
"","YA RABBAL HUSSEIN, BE HAQQIL HUSSEIN,\nISHFE SADRIL HUSSEIN, BI ZUHURIL HUJJAT","OH LORD OF HUSSAIN, FOR THE SAKE OF HUSSAIN, CURE THE HEART OF HUSSAIN WITH THE APPEARANCE OF THE HUJJAH"
"","YA RABB TUJHE HUSSEIN KE ZAKHMO KA WAASTA,\nYA RABB TUJHE HUSSEIN KE BACHON KA WAASTA,","O LORD, FOR THE SAKE OF HUSSEIN’S WOUNDS,\nO LORD, FOR THE SAKE OF HUSSEIN’S CHILDREN"
"","DETI HUN WAASTA TUJHE QABRE HUSSEIN KA,\nQAYAM RAHE YE MAJLIS-O-MATAM KA SILSILA","FOR THE SAKE OF HUSSEIN’S GRAVE,\nMAY THIS CONGREGATION AND MOURNING CONTINUE ON."
"","(MAWLA SAB BEHNON KE\nBHAIYYON KO SALAMAT RAKHE)","MAY GOD KEEP ALL SISTER’S\nBROTHERS IN GOOD HEALTH"
"","NEZON NE CHAAN DAALA THA SINAN JAWAAN KA,\nWOH AKBARE HUSSEIN WOH HUMSHAKLE MUSTAFA,","SPEARS REPEATEDLY STABBED\nTHE YOUNG MAN’S CHEST,\nTHAT AKBAR, SON OF HUSSEIN,\nWHO LOOKED LIKE MUSTAFA,"
"","WOH TERI BAARGAAH ME KARTA HAI YE DUA,\nBHAI KISI BAHAN KA NA BICHRE MERE KHUDA,","IN YOUR PLACE, HE MADE THIS PRAYER,\nDO NOT SEPARATE ANY SISTER\nFROM HER BROTHER, OH MY LORD."
"","KAANON KA KHUN NAZR KIYA JIS YATIMAA NE,\nMARNA QUBUL KARLIYA BAALI SAKINA NE,","SHE LET HER EARS BLEED, THIS LITTLE ORPHAN GIRL\nSHE ACCEPTED THE DEATH, THIS LITTLE SAKINA"
"","ARE LEKIN TERI RIZA SE NA USKA QADAM HATTA,\nYA RABB NAZAR BA KUNBA MAZAAR E SHIKASTA PA","BUT SHE DID NOT ACCEPT ANYTHING THAT WENT AGAINST YOUR WILL\nOH LORD, KEEP AN EYE OVER THE RUINED SHRINES"
"","(DUA KARTE HEIN IN ASHKON KE WASILE SE,\nISS MAATAM KE ZIKR KE WASILE SE,","WE ARE PRAYING, FOR THE SAKE OF THESE TEARS\nAND FOR THE SAKE OF THIS MOURNING,"
"","JO KERBALA NAHIN GAYE MERE MAALIK,\nISSI SAAL KERBALA KI ZYARAT SE MUSHARRAF HON)","THOSE WHO DID NOT GO TO KARBALA, MY LORD,\nHONOUR THEM WITH A PILGRIMAGE\nTO KERBALA THIS YEAR,"
"","TO LABON PAR HO YE SADAA,\nJAANA HO KERBALA, JAANA HO KERBALA\nHOGI NA RADD DUA KABHI RAIHANN OUR RAZA,","LET’S GO TO KERBALA, LET’S GO TO KERBALA,\nWITH THESE WORDS ON OUR LIPS\nOUR PRAYERS WILL NEVER BE REJECTED,\nREHAN AND RAZA,"
"","KEHNA AB USKO BHEJDE JISKO CHUPPA LIYA,\nDIL ME KHUDA KHUDA HO, TO LABB PAR HO YA HUSSEIN","IN OUR HEARTS, WE HAVE ALLAH, AND ON OUR LIPS IS 'YA HUSSEIN',\nASK HIM TO SEND WHO IS HIDING BY THE ORDERS OF OUR LORD (IMAM MAHDI)"
