"line id verse number","arabic text","english translation text"
"","HUSSAIN TERE LIYE","JUST FOR YOU, HUSSAIN (A.S)"
"","HUSSAIN (A.S.) WALE HAI ZINDA, HUSSAIN TERE LIYE","THE PEOPLE OF HUSSAIN (A.S) ARE ALIVE\nJUST FOR YOU HUSSAIN (A.S)"
"","INHE BATOOL (S.A) NE BHEJA,","THEY HAVE BEEN SENT BY BATOOL (S.A)"
"","DUAEN RATON KO KARTE THE ISLIYE HAIDER\nYEH RAZ KARBOBALA ME AYAAN HUA SAB PAR","HAIDER (A.S) WOULD PRAY AT NIGHT FOR THIS\nTHE SECRET WAS UNVEILED TO EVERYONE IN KERBALA"
"","ALI NE MAANGA THA BETA HUSSAIN TERE LIYE","ALI (A.S) HAD ASKED FOR A SON, JUST FOR YOU HUSSAIN"
"","ALI TO AAYE THE QIBLA USSE BANANE KO\nSIYAAH POSHI BATATI HAI YEH ZAMANE KO","ALI HAD COME TO MAKE IT A QIBLA\nTHE BLACK CLOTH ON IT TELLS THE ENTIRE WORLD…"
"","BANA HAI ASL ME KAABA","IN ACTUAL FACT, THE KA’ABAH WAS MADE"
"","TERE BAGAIR NAHI LAGTA DIL PAYAMBAR KA\nBATA RAHA HAI HUM KO ZUHOOR AKBAR (A.S.) KA","WITHOUT YOU, THE PROPHET’S HEART IS NOT AT EASE\nTHE BIRTH OF ALI AKBAR TELLS US THAT"
"","RASOOL AAYE DOBARA","THE PROPHET HAS COME BACK AGAIN"
"","UTHENGE TAAZIE WADA HAI SAR RAHE NA RAHE\nGHAME HUSSAIN (A.S.) RAHE GA PISAR RAHE NA RAHE","WE WILL CONTINUE THIS AZADARI, WHETHER OUR HEADS REMAIN OR NOT\nTHE LAMENTATION ON HUSSAIN (A.S) WILL CONTINUE, WHETHER OUR SONS REMAIN OR NOT"
"","JULOOS CHALTA RAHEGA","PROCESSIONS WILL CONTINUE"
"","HAR EK SHAHEED KE LAB PE YAHI TARANA HAI\nQAZA TO TUJHSE MULAKAT KA BAHANA HAI","ALL MARTYRS HAVE THE SAME SLOGAN ON THEIR LIPS\nDEATH IS JUST AN EXCUSE TO MEET WITH YOU"
"","MAI BAAR BAAR MARUNGA\nHUSSAIN TERE LIYE","I AM READY TO DIE OVER AND OVER\nJUST FOR YOU HUSSAIN (A.S)…"
