"line id verse number","arabic text","english translation text"
"","SUNO SUNO, SHAB-E-ASHOOR KA YE MANZAR HAI, HAAY HAAY HAAY\nSIRHAANE BHAAYI KE BETHI, ALI KI DUKHTAR HAI, HAAY HAAY HAAY","HEAR HEAR, THIS IS THE SITUATION ON THE EVE OF ASHURA, OH OH OH\nSITTING NEXT TO HER BROTHER, IS ALI’S (A.S) DAUGHTER, OH OH OH"
"","WO KEHRAHI HAI MERA SABR, AZMAAOGE\nAY MERE BHAAYI HUSSAIN","SHE SAYS, ARE YOU TESTING THE LEVEL OF MY PATIENCE?\nO MY BROTHER HUSSAIN"
"","QADAM QADAM PE MUJHE BHAAYI YAAD AAWOGE\nSAHAR KO NANA KA WADA\nJO TUM NIBHAAWOGE\nAY MERE BHAAYI HUSSAIN\nQADAM QADAM PE MUJHE BHAAYI YAAD AAWOGE","I WILL REMEMBER YOU AT EVERY MOMENT, O’ BROTHER\nTHE PROMISE MADE TO GRANDFATHER, YOU WILL FULFIL TOMORROW\nO MY BROTHER HUSSAIN\nI WILL REMEMBER YOU AT EVERY MOMENT, O’ BROTHER"
"","MERI NIGAAH MEI BACHPAN KI SARI YAADE HAI\nKAHI THI NANA NE JO YAAD WO BHI BAATE HAI\nSAHAR SE PEHLE CHARAGHO(N) KO TUM BUJHAAWOGE","ALL THE MEMORIES OF OUR CHILDHOOD ARE IN MY VISION\nI EVEN REMEMBER WHAT OUR GRANDFATHER TOLD US\n>WHEN, BEFORE DAWN YOU EXTINGUISH THE LANTERNS"
"","AY MERE BHAAYI HUSSAIN\nQADAM QADAM PE MUJHE BHAAYI YAAD AAWOGE","O MY BROTHER HUSSAIN\nI WILL REMEMBER YOU AT EVERY MOMENT, O’ BROTHER"
"","TUMHARE CHEHRE KA YE ITMINAAN JAANTI HU\nTUMHARA HONA HAI JO IMTIHAAN JAANTI HU\nBAHAN SE DARD-E-JIGAR KO CHUPA NA PAAOGE","I RECOGNIZE THIS CONTENTMENT UPON YOUR FACE\nI KNOW THE TRIAL THAT YOU MUST ENDURE\nYOU CANNOT HIDE THE HEARTACHE FROM YOUR SISTER"
"","AY MERE BHAAYI HUSSAIN\nQADAM QADAM PE MUJHE BHAAYI YAAD AAWOGE","O MY BROTHER HUSSAIN\nI WILL REMEMBER YOU AT EVERY MOMENT, O’ BROTHER"
"","GULOO-E-ASGHAR-E-BESHEER SINA-E-AKBAR\nSATA RAHA HAI TUMHE SABR KAR RAHE HO MAGAR\nRIDA KE BAAT PE NAZRE MILA NA PAAOGE","THE NECK OF THE INFANT, ASGHAR, AND THE CHEST OF AKBAR\nARE CAUSING YOU PAIN BUT YOU ARE BEING PATIENT\nBUT YOU WILL NOT BEAR THE TALK OF MY CHADAR(HIJAB)"
"","AY MERE BHAAYI HUSSAIN\nQADAM QADAM PE MUJHE BHAAYI YAAD AAWOGE","O MY BROTHER HUSSAIN\nI WILL REMEMBER YOU AT EVERY MOMENT, O’ BROTHER"
"","ABHI TO BALI SAKINA KA ZIKR BAQI HAI\nABHI TO SHAM-E-GHARIBAN KI FIKR BAQI HAI\nRAKHONGE YAAD KISSE KISKO BHOOL JAAWOGE","THE MENTION OF YOUNG SAKINA REMAINS\nTHE WORRIES OF SHAM-E-GHARIBAN REMAINS\nWHO WILL YOU REMEMBER, AND WHO WILL YOU FORGET?"
"","AY MERE BHAAYI HUSSAIN\nQADAM QADAM PE MUJHE BHAAYI YAAD AAWOGE","O MY BROTHER HUSSAIN\nI WILL REMEMBER YOU AT EVERY MOMENT, O’ BROTHER"
