"line id verse number","arabic text","english translation text"
"","KASH ABBAS NA MARE JAATE","IF ONLY ABBAS HAD NOT BEEN KILLED"
"","DONO BAZU WO SHEHENSHAHE WAFA KE THAAME\nLASHE ABBAS PE SHABIR BUKA KARTE THE\nBHAI TUM BAAD HAMARE JAATE","CLASPING BOTH ARMS OF THE KING OF LOYALTY\nBY THE CORPSE OF ABBAS DID SHABBIR LAMENT\nO BROTHER WOULD THAT YOU HAD GONE AFTER ME"
"","IS TARHA LAGTI NA AKBAR KE KALEJE ME SINA\nIS TARHA HOTI NA SADAAT KE KHEMO ME FUGA\nYU NA ZAINAB KE SAHARE JAATE","THE LANCE WOULD NOT HAVE PIERCED AKBAR'S CHEST\nNOR WOULD SMOKE HAVE ARISEN FROM THE CAMPS OF THE SAYYIDS\nNOR WOULD ZAINAB HAVE LOST HER SUPPORT"
"","GARDANE SHAHA PE YU RUN ME NA KHANJAR CHALTA\nYU NA KHURSHIDE IMAMAT SARE MAQTAL DHALTA\nYU NA SAR NEZO PE SAARE JAATE","THE DAGGER WOULD NOT HAVE SLASHED SHAH'S THROAT IN THE DESERT\nNOR WOULD THE SUN OF IMAMATE HAVE SET IN THE MIDST OF THE BATTLEFIELD\nNOR WOULD ALL THE HEADS HAVE BEEN RAISED ON SPEARS"
"","HOTE ABBASE DILAWAR TO NA KHEME JALTE\nSHAME GURBAT NA SAKINA KO TAMACHE LAGTE\nGOSHWARE NA UTARE JAATE","HAD ABBAS THE BRAVE BEEN THERE THE CAMPS WOULD NOT HAVE BEEN SET ABLAZE\nNOR WOULD SAKINA HAVE BEEN SLAPPED AS DUSK FELL (SHAM E GHARIBAN)\nNOR WOULD HER EARRINGS HAVE BEEN TAKEN"
"","HOKE PABANDE RASAN SYED SAJAAD CHALE\nNEHER KO DEKH KE ROTE HUWE YE KEHNE LAGE\nSABH WATAN SAATH HAMAARE JAATE","SHACKLED IN ROPES SAYYID E SAJJAD LEFT\nAND LOOKING AT THE RIVER WEEPING SAID\nO IF ONLY THEY COULD HAVE RETURNED HOME WITH US"
"","HOTE ABBAS TO CHINTI NA RIDA ZAINAB KI\nPAO ME ABID MUZTAR KE NA BERI DALTI\nTAZIYANE BHI NA MAARE JAATE","HAD ABBAS BEEN THERE ZAINAB'S VEIL WOULD NOT HAVE BEEN SNATCHED\nNOR WOULD IRON BARS HAVE BEEN SHACKLED TO THE FEET OF THE SICKLY ABID\nNOR WOULD THEY HAVE BEEN LASHED BY A WHIP"
"","KABHI CHEHRA KABHI BAZU KABHI SEENA PITA\nKED KHANE SE WATAN AAYI TO ZAINAB NE KAHA\nYU NA YU GHAM ME GUZAARE JAATE","SHE BEAT HER FACE AT TIMES HER SHOULDERS AT TIMES HER CHEST\nAND ZAINAB SAID WHEN FROM THE PRISON SHE RETURNED HOME\nWE WOULD NOT SPEND LIFE IN SUCH SORROWS"
"","AAJ BHI AATI HE YE QABRE SAKINA SE SADA\nAY CHACHA LATI NA ZINDAN ME YU HAM KO KAZA\nSAATH GHAR HUM BHI TUMHAARE JAATE","EVEN TODAY FROM THE GRAVE OF SAKINA ARISES A VOICE\nO UNCLE DEATH WOULD NOT HAVE COME LIKE THIS IN THE DUNGEON\nHAD I GONE HOME WITH YOU TOO"
"","HAALE AKBAR JO KOI PUCHTA THA NOORE ALI\nROKE ZAINAB YEHI KEHTI THI SADA NOORE ALI","WHENEVER ANYONE ASKED ABOUT AKBAR'S CONDITION O NOOR-E-ALI\nZAINAB HOLDING BACK HER TEARS WOULD ALWAYS SAY THIS O NOOR-E-ALI"
