"line id verse number","arabic text","english translation text"
"","VOH CHAAND CHHUPA HAI ZAHRA KA,\nAB SHAAM KEY KAALEY BAADAL MEIN","THE MOON OF ZAHRA IS HIDING BEHIND THE DARK CLOUDS"
"","SAADAAT KEY KHOON KI BAARISH HAI,\nHAR SAMT BALAA KEY JANGAL MEIN","THE BLOOD OF SADAT IS SPREADING OVER EVERYTHING"
"","KYA QADR YAZEEDI FAUJON NEY KI\nZAAKIR-E-DOSH-E-AHMAD KI","THE ARMY OF YAZEED SHOWED NO RESPECT OF THE ONE WHO RODE OVER THE SHOULDER OF RASUL ALLAH"
"","THEEN KHUSHIYAAN KHOON-E-SARWAR KI HAR SAMT SAWAAR-O-PAYDAL MEIN","EVERYONE FROM THE YAZEDI ARMY WAS CELEBRATING OVER THE BLOOD SHEDDING OF HUSSAIN A.S"
"","KAISEY THEY MUSALMAAN DO BOONDAYN SHABBIR KEY BACHCHON KO NA MILEEN","THE MUSLIMS DIDN’T EVEN GIVE A COUPLE OF DROPS OF WATER TO THE CHILDREN OF SHABBIR"
"","GHORON KO DIYA BEYDEENON NEY BHAR BHAR KEY JO PAANI CHHAAGAL MEIN","THE ENEMIES OF IMAM GAVE WATER TO THEIR HORSES AGAIN AND AGAIN BUT NOT TO THE COMPANIONS OF IMAM"
"","ABBAS NAHIN AKBAR BHI NAHIN GHURBAT MEIN BACHAANEY AAEY KAUN","NEITHER ABBAS NOR ALI AKBAR ARE THERE TO SAVE US"
"","IK DUNIYA KHOON KI PYAASI HAI,\nSHABBIR HAIN TANHA JANGAL MEIN","THE WORLD IS THIRSTY FOR THE BLOOD OF SHABBIR AND HUSSAIN IS ALONE"
"","KHUD APNAY LAHOO SEY DHOYA HAI,\nISLAAM KEY RUKH KA GARD-O-GHUBAAR","WITH HIS (IMAM) OWN BLOOD HE CLEANSED THE DIRT ON THE FACE ISLAM"
"","YUN JAAN LARAA DI SARWAR NEY AAEENA-E-DEEN KI SAYQAL MAIN","HUSSAIN SACRIFICED HIS OWN LIFE TO SAVE THE DEEN"
"","ARBAAB-E-NAZAR DEKHEYN YEH SAMAAN, ZAALIM NEY LAGAAYA TEER-E-SITAM","THE ONES WHO BEAR THE SIGHT WILL WITNESS THE TYRANT WHO ATTACK (IMAM) WITH ARROWS"
"","BEYSHEER KEY LAB PAR HALKI HANSI,\nAUR SAARI KHUDAAI HALCHAL MEIN","THE LITTLE SMILE OF YOUNG BABY SHOOK THE ENTIRE WORLD"
"","KOOFEY KI THI ZAINAB SHEHZADI,\nAB QAIDI BAN KAR AAYI HAI","THE SAME ZAINAB WHO WAS THE PRINCESS OF KUFA HAS NOW BECAME A PRISONER"
"","DUNIYA KO BADALTEY DEYKH LIYA TAQDEER KEY HAATHON IK PAL MEIN","THE FATE OF WHOLE WORLD GOT FLIPPED IN A FRACTION OF A SECOND"
"","AAGOSH-E-KHIZAAN MEIN TEER SABA SEHREY KEY KHILEY MURJHAAEY HUEY","IN THE SEASON OF SORROW EVEN THE WEDDING FLOWERS BLOOMING FADED"
"","IK SHAB KA BYAAHA DULHA HAI BEY RAHM QAZA KEY CHUNGAL MEIN","EVEN THE NEWLY-WED GROOM IS IN THE DEATH TRAP"
