"line id verse number","arabic text","english translation text"
"","HAR DARD KA MANZAR HE, SAJJAD KI AANKHON ME","THE TRIALS OF IMAM SAJJAD AS\nEVERY SCENE AND ITS PAIN, REMAINS IN SAJJAD’S SIGHT"
"","ZAINAB KA KHULA SAR HE, SAJJAD KI AANKHON ME","ZAINAB’S HEAD HIJAB, REMAINS IN SAJJAD’S SIGHT\nTHE TRIALS OF IMAM SAJJAD AS"
"","ATHARA BARAS PAALA MAANE JISE PARDE ME\nBARCHI KI ANI TOOTI USS CHAAND KE SINE ME","THE TRIALS OF IMAM SAJJAD AS\nFOR 18 YEARS WHOM SHE BROUGHT UP\nIN THE CHEST OF THAT MOON, THE TIP OF THE SPEAR LIES BROKEN"
"","WO LAASHA-E-AKBAR HE, SAJJAD KI AANKHON ME","THE TRIALS OF IMAM SAJJAD AS\nTHAT BODY OF AKBAR, REMAINS IN SAJJAD’S SIGHT"
"","JAB TAK BHI RAHI ZINDAAN, SAAYE ME NAHI BHETI\nBAS YAAD ME ASGHAR KE KHOYI HUWI REHTI THI","THE TRIALS OF IMAM SAJJAD AS\nTHE REST OF HER DAYS, SHE DIDN’T SIT IN A SHADE\nIN THE REMEMBRANCE OF ASGHAR, SHE WAS LOST IN THOUGHTS"
"","BESHEER KI YAADE HEN, SAJJAD KI AANKHON ME","THE TRIALS OF IMAM SAJJAD AS\nTHE INFANTS MEMORY, REMAINS IN SAJJAD’S SIGHT"
"","JIS KE LIYE BACHPAN ME, JANNAT SE LIBAAS AAYE\nWO DIL BARE ZAHRA HE BE-GORO KAFAN HAAYE","THE TRIALS OF IMAM SAJJAD AS\nTHE ONE IN WHOSE CHILDHOOD, CLOTHES WERE SENT FROM PARADISE\nHE WHO WAS ZAHRA’S HEART-BEAT, LIES WITHOUT KAFAN OR BURIAL"
"","MAZLUMII YE SARWAR HE, SAJJAD KI AANKHON ME","THE TRIALS OF IMAM SAJJAD AS\nTHE OPPRESSED CHIEF (AND HIS LONELINESS), REMAINS IN SAJJAD’S SIGHT"
"","BE PARDA JO GUZRI HE BAZAAR KE RASTE SE\nBE JURM KHATA JIS PAR PATHAR BHI BARASTE THE","THE TRIALS OF IMAM SAJJAD AS\nWITHOUT HIJAB, IN THE STREETS THEY WERE PARADED\nWITHOUT ANY FAULT OR MISTAKE, WITH STONES THEY WERE PELTED"
"","WO AALE PAYAMBAR HE, SAJJAD KI AANKHON ME","THE TRIALS OF IMAM SAJJAD AS\nTHIS SCENE, OF THE FAMILY OF THE PROPHET, REMAINS IN SAJJAD’S SIGHT"
"","KIS TARHA SE CHARHAYA, BE ZEEN SAWARI PE\nGIRTE THE SAMBHAL TE THE, BACHE WO YE UNTO SE","THE TRIALS OF IMAM SAJJAD AS\nTHEY WERE MADE TO SIT ON CAMELS WITHOUT SADDLES\nCHILDREN WOULD FALL ONTO THE GROUND FROM THE TOP OF THE CAMELS"
"","RASTE KI WO MUSHKIL HE, SAJJAD KI AANKHON ME","THE TRIALS OF IMAM SAJJAD AS\nTHE DIFFICULTIES OF THE JOURNEY, REMAINS IN SAJJAD’S SIGHT"
