"line id verse number","arabic text","english translation text"
"","PATA CHALE NA YE MAA KO, TARAP RAHA HAI HUSAIN","THIS MOTHER SHOULD NOT FIND OUT THAT HUSSAIN’S CORPSE IS RESTLESS"
"","SALAAM USPE JO THERA ZAMEEN PE TEERON KI,\nWOH JISNE SAJDA E HAQ ME LAHOON JABEEN RAKHI","PEACE ON HIM WHOSE BODY WAS ON ARROWS\nHE, WHO PLACED A BLOODIED FOREHEAD IN RIGHTEOUS PROSTRATION"
"","THA DASTO PAAKI YE SAAKIN KE CHAL RAHI THI CHURI\nWHO SAANS ROKE HUWE THA KE MAA TARHANE THI","HIS HOLY HANDS WERE STILL AS THE DAGGER SLASHED (ACROSS HIS NECK)\nHE CEASED BREATHING AS HIS MOTHER WAS BY HIS HEADSIDE"
"","BOHOT SUKOON SE KHUDA KI TARAF CHALA HAI HUSSAIN","WITH EASE, HUSSAIN HAS RETURNED TO HIS LORD"
"","JO MERA FARZ THA AMMA ADAA KIYA MAI NE\nZAMEEN MAIN LASHA E ASGHAR CHUPA DIYA MAI NE","O MOTHER, I HAVE FULFILLED MY RESPONSIBILITY\nI HID THE DEAD BODY OF MY ASGHAR"
"","JAWAAN BETE KA LAASHA UTHA LIYE MAI NE\nME ABHI BHI PYAASA HOON PAANI NAHI PIYA MENE","I PICKED UP THE BODY OF MY YOUNG SON\nI AM STILL THIRSTY, I HAVENT DRANK WATER YET"
"","GHAMOON SE BHAYI KE TOOTI HUI HAI MERI KAMAR\nJIGAR SE AKBAR-E-MEHROO KE KATRA HAI JIGAR","GRIEF HAS BROKEN MY BACK\nMY CHEST IS BLEEDING FOR MY AKBAR"
"","KHUDA KA SHUKR ADA KAR RAHA HUN LAASHON PER\nNA ROYE AAP BOHT MUTMAIN HOON MAI MAADAR","I AM BEING THANKFUL TO MY LORD DESPITE LOSING MY BELOVED\nPLEASE DON’T CRY O MOTHER, I AM PLEASED"
"","MERI HI GODH MEI BACHA HUWA MERA BEJAAN\nJIGAR SE APNE JAWAAN KE NIKALI MENE SINA","IN MY LAPS, MY SON TOOK HIS LAST BREATH\nFROM HIS CHEST I PULLED THE SPEAR"
"","GALE PE SHIMR JO KHANJAR YE HO RAHA HAI RAAVAAN\nBAS AKHRI YE MERA IMTEHAAN HAI AMMA","THIS DAGGER THAT SHIMR IS CUTTING MY NECK WITH\nTHIS IS MY FINAL TEST, O MOTHER"
"","ZAMEEN YE AA NA SAKI RAAS KOI BAAT NAHI\nNAHI MADAD KO KOI PAAS KOI BAAT NAHI","THIS LAND WAS NOT FOR ME, BUT ITS FINE\nTHERE IS NO ONE TO HELP ME, BUT ITS FINE"
"","HUWI NA KHATAM MERI PYAAS KOI BAAT NAHI\nKHUDA KO DEDIYA ABBAS KOI BAAT NAHI","MY THIRST HASN’T BEEN QUENCHED, BUT ITS FINE\nI GAVE MY ABBAS TO MY LORD, BUT ITS FINE."
