"line id verse number","arabic text","english translation text"
"","INKAR ASMAN KO HAI RAZI ZAMEEN NAHIN,\nASGHAR TUMARE KHOON KA THIKANA KAHIN NAHIN","HZT ASGHAR’S BLOOD\nTHE SKY DECLINED AND THE EARTH IS UNWILLING.\nASGHAR, YOUR BLOOD HAS NO ABODE"
"","ZINDA JO SHEH KI GODH ME WO MEJABIN NAHIN\nTARIQIYO ME SHOR HAI MERE MUBIN NAHIN","HZT ASGHAR’S BLOOD\nTHE BEAUTY THAT WAS IN HIS FATHER’S ARMS IS NO MORE.\nTHERE ARE CRIES IN THE DARKNESS, THE SUN SO BRIGHT IS NO MORE."
"","KEHTE HAI IS LAHU KA BHI KOI AMEEN NAHIN\nATI HAI HAR TARAF SE SADAYE NAHIN NAHIN","HZT ASGHAR’S BLOOD\nTHEY SAY THERE IS NO TRUSTEE FOR HIS BLOOD.\nALL THAT CAN BE HEARD ARE THE CRIES OF 'NO, NO, NO'"
"","KATRE AGAR ZAMEEN PE GIRE MISLE KA EK SHAM\nPHIR HASHR TAK NAZAR NAHIN AYENGI KHETIYA","HZT ASGHAR’S BLOOD\nIF A SINGLE DROP OF HIS BLOOD WAS TO SPILL ON THE EARTH\nTHE EARTH WOULD REFUSE TO PROVIDE ANY SUSTENANCE UNTIL THE END OF DAYS"
"","LE JAYE GHAR HAWA YEH LAHU SUYE ASMAN\nBARSENGE AB AUR NA CHAMKEGI BIJLIYA","HZT ASGHAR’S BLOOD\nAND IF THE WIND WAS TO TAKE THIS BLOOD TOWARDS THE SKIES\nTHE CLOUDS WOULD REFUSE TO SEND RAIN"
"","BACHHA TADAP KE MAR GAYA ZAKHMEE HUWA,\nGULUB SUNLE KAHINA HAIDER EKRAR KI BAHU","HZT ASGHAR’S BLOOD\nTHE CHILD DIED LIKE A FISH OUT OF WATER, CRYING AND RESTLESS\nHOPE HIS MOTHER DOES NOT HEAR THIS CRY"
"","LAYEE AJAL KE SAMNE PANI KI ARZOO\nYE KEHKE MAL LIYA SHABIR NE LAHU","HZT ASGHAR’S BLOOD\nHUSSAIN REQUESTED WATER FROM THE FACE OF DEATH\nHE COVERED HIS FACE WITH ASGHAR’S BLOOD"
"","BAZMEIN MALIAKA MEIN GAZAB KA HAI SHOR O SHEN\nDAM TODTA HAI GODH MEIN BANOO KA NOOR E AYN,","HZT ASGHAR’S BLOOD\nIN THE REALM OF THE ANGELS, THERE IS WOE AND WAILING\nIN THE ARMS OF HIS FATHER, THE LIGHT OF HIS MOTHERS EYES BREATHES HIS LAST"
"","DILKO YAKIN HAI NEHRE SE PANI NA PAYENGE\nBETA LAHU SE GUSL TUMHE DEKE JAYENGE","HZT ASGHAR’S BLOOD\nFOR I KNOW, OH SON, WE ARE NOT TO GET ANY WATER\nSO HERE, I WILL GIVE YOU YOUR FINAL ABLUTION WITH YOUR BLOOD"
