"line id verse number","arabic text","english translation text"
"","KHAAMOSHIYON SE HI PUCHO","SEEK ANSWERS FROM THE QUIETNESS"
"","KHAAMOSHIYON SE HI PUCHO,\nIN AANSUON SE HI PUCHO","SEEK ANSWERS FROM THE QUIETNESS, SEEK ANSWERS FROM THESE TEARS"
"","BOHAT RO CHUKI HAY SAKINA(AS)","SAKINA HAS CRIED SO MUCH"
"","BARRE ZULM RAAHON ME SEHTI RAHI HAI, YATEEMI KE TAANE YEH SEHTI RAHI HAI, NAHI MAAR ZALIM TAMAACHE ISE, NA KAR ISKA DUSHWAAR JEENA","THERE HAS BEEN A GREAT DEAL OF OPPRESSION,\nTHE ORPHANS HAVE RECEIVED TAUNTS,\nO’ OPPRESSOR DO NOT SLAP US,\nDO NOT MAKE IT TOUGHER FOR US"
"","SAFAR ME YEH SOYI NA ZINDAAN AAKAR, UJAALA KIYA HAI YAHAN DIL JALA KAR, PADAR SE JO BICHRRI HAY ASHOOOR KO, SUKOON PAA SAKI PHIR KABHI NA","SHE DID NOT MANAGE TO SLEEP DURING THE TRAVEL, YOU HAVE TAKEN THE SPIRIT FROM MY HEART,\nFROM THE TIME SAKINA LEFT HER FATHER, SHE NEVER AGAIN HAD ANY PEACE"
"","MILA DASHT ME JAB KE BABA KA LAASHA, LIPAT KE PADAR SE KIYA KHOOB GIRA, WAHAN PAHUNCHI ZAINAB(SA) TO SHEH NE KAHA, SULAA DO ISE JAA KE BEHNAA,","WHEN HER FATHER’S (IMAN HUSSAIN) BODY WAS FOUND IN THE JUNGLE, SHE CRIED WHILE EMBRACING HER FATHER,\nA VOICE CAME WHEN ZAINAB REACHED THE BODY OF IMAM HUSSAIN, O’ SISTER PUT MY BELOVED TO SLEEP OUT"
"","RASAN DE GAYI HAI NISHAANI GALE PAR, HAY PESHAANI ZAKHMI JO KHAAYE THE PATTHAR, NISHAAN HAI TAMACHON KE RUKHSAAR PAR, MASAAEB SE ZAKHMI HAI SEENA,","THE MARKS OF THE ROPES CAN BE SEEN ON THROATS, THE FOREHEAD WAS INJURED AFTER BEING HIT WITH ROCKS,\nTHERE ARE MARKS OF THE SLAPS UPON THE CHEEKS, THERE ARE WOUNDS OF GRIEF/SUFFERING UPON THE FACES"
"","KABHI APNE BABA KE QATIL SE DAR KAR, KABHI ROYI ZINDAAN ME TANHAAIYON PAR, KABHI BOLI ZAINAB(SA) KE AB GHAR CHALO, HUA EK BARAS EK MAHINA","SHE CRIED SOMETIMES FROM THE FEAR OF HER FATHER’S KILLER OR SOMETIMES AT THE STATE OF LONELINESS IN PRISON,\nSAKINA REQUESTED ZAINAB 'COME LET US GO HOME', WE ARE IN THIS PRISON FOR A LONG TIME"
"","QAYAMAT KI EK RAAT AISI BHI AAYI, QAZA NE SAKINA(AS) KO LOREE SUNAAYI, KAHA ROKE SAJJAD(AS) NE AYE PHUPHI, KE AB ROYEGI PHIR KABHI NA","THEN THAT PAINFUL NIGHT ARRIVED, DEATH RECITED A LULLABY FOR SAKINA,\nSAID SAJJAD (I. ZAINUL ABIDEEN) TO HIS AUNT (BIBI ZAINAB), THAT SAKINA WILL NEVER CRY AGAIN"
"","JO QABR-E-SAKINA(AS) PE ROTE THE QAIDI, TO UN RONE WALON SE BAANO YEH KEHTI, ABHI THAK KE SOYI HAI ZINDAAN ME, JAGAANA ISE AB KOI NA","THOSE WHO CRIED AT THE GRAVE OF BIBI SAKINA WERE PRISONERS, TO ALL THOSE THAT CRIED THIS IS WHAT THEY WERE TOLD, TO THIS DAY SHE (BIBI SAKINA) IS SLEEPING IN THE PRISON, NO-ONE SHOULD EVER WAKE HER"
"","YEH KEHTA HAI FARHAN SE ROKE MAZHAR, JO QABR-E-SAKINA(AS) PE JAANA BIRADAR, WAHAN MARSIYA JAAKE KEHNA YEHI,","FARHAN (THE RECITER) IS TELLING MAZHAR (THE POET), BROTHER, WHEN WE VISIT THE GRAVE OF BIBI SAKINA, OVER THERE WE WILL ALSO RECITE THIS POEM"
