"line id verse number","arabic text","english translation text"
"","QABR ASGHAR KE BANANAY MEI BOHAT DAYR LAGI","IT TOOK A LONG TIME TO DIG ASGHAR'S GRAVE"
"","SHAH KO EK CHAND CHUPANAY MEI BOHAT DAYR LAGI","IT TOOK A LONG TIME FOR SHAH (THE IMAM) TO BURY A MOON (ASGHAR AS)"
"","KUCH QADAM DOOR HAI BAZAAR SE DARBAR MAGAR","THE COURT (YAZID'S PALACE) IS JUST A FEW STEPS AWAY FROM THE MARKET BUT"
"","PHIR BHI SHEHZADI KO AANE MAY BAHOT DAYR LAGI","IT STILL TOOK A PRINCESS (BIBI ZAINAB AS) A VERY LONG TIME TO ARRIVE (AT THE PALACE)"
"","QABR ASGHAR KE BANANAY MEI BOHAT DAYR LAGI","IT TOOK A LONG TIME TO DIG ASGHAR'S GRAVE"
"","SHAH NE HAR LAASH KO JALDI SE UTHAYA LAYKIN","SHAH (IMAM) LIFTED EVERY CORPSE WITH EASE, BUT..."
"","LAASH AKBAR KE UTHANAY ME BOHAT DAYR LAGI","IT A LONG TIME TO LIFT THE CORPSE OF AKBAR"
"","QABR ASGHAR KE BANANAY MEI BOHAT DAYR LAGI","IT TOOK A LONG TIME TO DIG ASGHAR'S GRAVE"
"","TUKREY CHUNTE HUWE QASIM KE KAHA MAULA NE","PICKING UP THE PIECES OF QASIM, OUR MASTER SAID:"
"","HAI AFSOS KE AANAY MEI BOHAT DAYR LAGI","WOE! IT TOOK US TOO LONG TO COME (TO YOUR RESCUE)"
"","QABR ASGHAR KE BANANAY MEI BOHAT DAYR LAGI","IT TOOK A LONG TIME TO DIG ASGHAR'S GRAVE"
"","KIS QADAR PYAS SE SOOKHA THA GULU E SARWAR","HOW PARCHED, FROM THIRST, WAS THE NECK OF SARWAR"
"","SHIMR KO TAYGH CHALA NE MEI BOHAT DAYR LAGI","IT TOOK LONG FOR SHIMR TO SLASH IT WITH THE DAGGER"
"","QABR ASGHAR KE BANANAY MEI BOHAT DAYR LAGI","IT TOOK A LONG TIME TO DIG ASGHAR'S GRAVE"
"","KARBALA JAAKE TAKALLUM NE YAHI POOCHA THA","UPON REACHING KARBALA, THE ASKER (POET) ASKED"
"","MUJH KO SARKAR BULANAY MEI BOHAT DAYR LAGI","MASTER, IT TOOK LONG FOR YOU TO INVITE ME"
"","QABR ASGHAR KE BANANAY MEI BOHAT DAYR LAGI","IT TOOK A LONG TIME TO DIG ASGHAR'S GRAVE"
