"line id verse number","arabic text","english translation text"
"","KERBALA TAAZIM KAR, AAI BAHAN SHABBIR KI","OH KARBALA GIVE RESPECT, THE SISTER OF IMAM HUSSAIN (A.S.) HAS COME"
"","KERBALA TAAZIM KAR, AAI BAHAN SHABBIR KI\nJAAKE KADMOSE LIPAT, TU ZAINAB-E-DILGEER KI","OH KARBALA SHOW YOUR RESPECT, THE SISTER OF IMAM HUSSAIN (A.S) HAS COME\nFALL TO HER FEET AND EMBRACE THE GRIEF STRICKEN ZAINAB (A.S)"
"","KERBALA TAAZIM KAR, AAI BAHAN SHABBIR KI\nJAAKE KADMOSE LIPAT, TU ZAINAB-E-DILGEER KI","OH KARBALA SHOW YOUR RESPECT, THE SISTER OF IMAM HUSSAIN (A.S) HAS COME\nFALL TO HER FEET AND EMBRACE THE GRIEF STRICKEN ZAINAB (A.S)"
"","KABR SE BE SAR BAHATTAR, TAN UTHE TAAZIM KO\nDEKH ISTEKBAAL KO HAY, FURAAT-O -SHAMSHIR BHI","FROM THE GRAVE, 72 HEADLESS BODIES RISE IN RESPECT\nLOOK, EVEN THE RIVER EUPHRATES AND THE SWORD HAVE COME TO RECIEVE HER"
"","KERBALA TAAZIM KAR, AAI BAHAN SHABBIR KI\nJAAKE KADMOSE LIPAT, TU ZAINAB-E-DILGEER KI","OH KARBALA SHOW YOUR RESPECT, THE SISTER OF IMAM HUSSAIN (A.S) HAS COME\nFALL TO HER FEET AND EMBRACE THE GRIEF STRICKEN ZAINAB (A.S)"
"","BAAPKE HATHO PE HAY, MASUM AGHER TISHNALAB\nDEKH AB TAK HAY NISHANI, HURMALA KE TIR KI","IN THE ARMS OF HIS FATHER, THE INNOCENT BABY ASGHER (A.S) LAYS WITH THIRST\nTILL NOW THE MARKS OF HURMALA'S ARROW CAN BE SEEN ON HIM"
"","KERBALA TAAZIM KAR, AAI BAHAN SHABBIR KI\nJAAKE KADMOSE LIPAT, TU ZAINAB-E-DILGEER KI","OH KARBALA SHOW YOUR RESPECT, THE SISTER OF IMAM HUSSAIN (A.S) HAS COME\nFALL TO HER FEET AND EMBRACE THE GRIEF STRICKEN ZAINAB (A.S)"
"","KAIDSE CHHUTKER HAI AATA, KAAFELA ZAWWAR KA\nPUCHHLE UNSE SITAM, ZINDAAN KI JAAGIR KA","HAVING BEEN FREED FROM CAPTIVITY, THE CARAVAN OF PILGRIMS COMES\nASK THEM OF THE ATROCITIES THEY FACED IN THE PRISONS"
"","KERBALA TAAZIM KAR, AAI BAHAN SHABBIR KI\nJAAKE KADMOSE LIPAT, TU ZAINAB-E-DILGEER KI","OH KARBALA SHOW YOUR RESPECT, THE SISTER OF IMAM HUSSAIN (A.S) HAS COME\nFALL TO HER FEET AND EMBRACE THE GRIEF STRICKEN ZAINAB (A.S)"
"","KAALE MEHMIL ME HAI BAITHI, BIBIYA SAB DUKH JAIL\nDAAGOSE CHHALNI JIGAR HAI, SHAAH KE HAMSHIR KI","SITTING IN BLACK CARRIERS (ON THE BACKS OF CAMELS), ARE THE GRIEF STRICKEN LADIES\nTHEIR HEARTS ARE PIERCED WITH THE PAIN OF IMAM HUSSAIN (A.S)"
"","KERBALA TAAZIM KAR, AAI BAHAN SHABBIR KI\nJAAKE KADMOSE LIPAT, TU ZAINAB-E-DILGEER KI","OH KARBALA SHOW YOUR RESPECT, THE SISTER OF IMAM HUSSAIN (A.S) HAS COME\nFALL TO HER FEET AND EMBRACE THE GRIEF STRICKEN ZAINAB (A.S)"
"","KAID HOKER JAB CHALITHI, SARPE CHAADAR BHI NA THI\nSAR KHULE BAZZAR ME THI WAARISE TATHIR KI","WHEN IMPRISONED, THE LADIES WERE WITHOUT THEIR VEILS\nBAREHEADED IN THE BAZAAR WERE THE INHERITOR OF PURITY (AS REFERRED IN THE VERSE OF TATHIR)"
"","KERBALA TAAZIM KAR, AAI BAHAN SHABBIR KI\nJAAKE KADMOSE LIPAT, TU ZAINAB-E-DILGEER KI","OH KARBALA SHOW YOUR RESPECT, THE SISTER OF IMAM HUSSAIN (A.S) HAS COME\nFALL TO HER FEET AND EMBRACE THE GRIEF STRICKEN ZAINAB (A.S)"
"","LAASH THA BEGOR BHAI, KA BAHEN SAR NANGE THI\nBHAI HAY AB KABR MEI, PARDE MEI HAY HAMSHEER BHI","A BROTHERS BODY LAY WITHOUT A SHROUD, A SISTER WITHOUT HER VEIL\nTHE BROTHER NOW IS BURIED, THE SISTER IN HER VEIL"
"","KERBALA TAAZIM KAR, AAI BAHAN SHABBIR KI\nJAAKE KADMOSE LIPAT, TU ZAINAB-E-DILGEER KI","OH KARBALA SHOW YOUR RESPECT, THE SISTER OF IMAM HUSSAIN (A.S) HAS COME\nFALL TO HER FEET AND EMBRACE THE GRIEF STRICKEN ZAINAB (A.S)"
"","AJ TAK RONEKI BEWON, KO IJAZAT BHI NATHI\nAB RIHAAI MILGAYI, HOGI AZA SHABBIR KI","UP UNTIL NOW THE WOMENFOLK WERE NOT EVEN PERMITTED TO CRY\nNOW THAT THEY HAVE BEEN FREED, THEY WILL WHOLEHEARTEDLY MOURN THE MARTYRS OF KERBALA"
"","KERBALA TAAZIM KAR, AAI BAHAN SHABBIR KI\nJAAKE KADMOSE LIPAT, TU ZAINAB-E-DILGEER KI","OH KARBALA SHOW YOUR RESPECT, THE SISTER OF IMAM HUSSAIN (A.S) HAS COME\nFALL TO HER FEET AND EMBRACE THE GRIEF STRICKEN ZAINAB (A.S)"
"","NANNISI TURBAT YE ASGHAR, KI CHUPAALE KERBALA\nKYA TARAPNA SOON SAKOGE, MAADARE BESHIR KA","OH KARBALA, HIDE THIS SMALL BODY OF ASGHER A.S\nHOW WILL YOU BEAR TO HEAR THE SORROWFUL CRIES AND TORMENT OF THE THIS BABY’S MOTHER"
"","KERBALA TAAZIM KAR, AAI BAHAN SHABBIR KI\nJAAKE KADMOSE LIPAT, TU ZAINAB-E-DILGEER KI","OH KARBALA SHOW YOUR RESPECT, THE SISTER OF IMAM HUSSAIN (A.S) HAS COME\nFALL TO HER FEET AND EMBRACE THE GRIEF STRICKEN ZAINAB (A.S)"
"","MAADARE AKBER BHI AATI, HAI KALEJA THAAM KAR\nWO GILAA KISSE KARE, RUTHI HUI TAKDIR KI","APPROACHING WITH A HAND ON HER HEART, IS THE DEVASTATED MOTHER OF ALI AKBER WITH WHOM CAN THIS POOR MOTHER SHARE HER PAIN AND GRIEF"
"","KERBALA TAAZIM KAR, AAI BAHAN SHABBIR KI\nJAAKE KADMOSE LIPAT, TU ZAINAB-E-DILGEER KI","OH KARBALA SHOW YOUR RESPECT, THE SISTER OF IMAM HUSSAIN (A.S) HAS COME\nFALL TO HER FEET AND EMBRACE THE GRIEF STRICKEN ZAINAB (A.S)"
"","TUM SAKINA KO NA DHUNDHO, TURBATE ABBAS PAR\nREH GAYI HAI SHAAM ME, WO LAADLI SHABBIR KI","DON'T LOOK FOR SAKINA NEAR THE GRAVE OF ABBAS (A.S.)\nTHAT BELOVED DAUGHTER OF IMAM HUSSAIN (A.S) IS LEFT IN SHAAM"
"","KERBALA TAAZIM KAR, AAI BAHAN SHABBIR KI\nJAAKE KADMOSE LIPAT, TU ZAINAB-E-DILGEER KI","OH KARBALA SHOW YOUR RESPECT, THE SISTER OF IMAM HUSSAIN (A.S) HAS COME\nFALL TO HER FEET AND EMBRACE THE GRIEF STRICKEN ZAINAB (A.S)"
