"line id verse number","arabic text","english translation text"
"","ZAHRA TUJHE DARBBAAR MEIN HAQ KYUN NAA MILA HAIN?","O BIBI ZAHRA (AS), WHY THEY DID NOT GIVE YOUR RIGHT IN THE DARBAAR?"
"","SHAAYAD KE YAHI AJRE RISAALAT KA SILA HAIN","PERHAPS THIS MIGHT BE THE PAYBACK TO RASOOL BY THE UMMAH!!"
"","MEHROOM RAHI HAQ SAY TU UMMAT KI SADAAYI JHUTLAAI SHARIFOON NAI TERI PAAK GAWAHI","O BIBI ZAHRA (AS), YOUR RIGHT WAS NOT GIVEN TO YOU. EVEN YOUR PROVIDED WITNESSES WERE IGNORED BY KHALIFAH"
"","ISS GHAM NAI TERE DIL KA SUKOON CHINLIA HAI","THAT WAS THE REASON YOU WERE IN EXTREME MOURNING"
"","EHSAAN FARAAMOSHON NAI HAI TUJH KO RULAAYA OR BAADE NABI KYUN HAI SAQIFE MEIN BULAAYA","FOLLOWERS OF WRONGFUL LEFT YOU CRY AND CRY. THOSE FOLLOWERS, THEN ORGANIZED SAQEEFA"
"","1400 BARAS SE HAME YEHI TO GILAA HAIN","THIS IS THE COMPLAIN WE ARE HAVING FOR LAST 1400 YEARS"
"","DARWAAZA TERE PEHLU PE ZAALIM NE GIRAAYA","THOSE WRONG DOERS THREW BURNING DOOR ON YOUR BODY"
"","KYUN BINTE MUHAMMAD PE USE REHEM NA AAYA KIS JURM MEIN ZAALIM NE TUJHE ZAKHM DIYA HAI","THEY DID NOT BOTHER OBSERVE YOUR HIGHNESS. WHY THEY DID CRUELTY ON YOU?"
"","MAATAM TERI AULAAD KA DIN RAAT KARENGE PARTE HAIN AGAR KALMA TO HAQ BAAT KARENGE","WE WILL KEEP MOURNING ON YOU AND YOUR FAMILY. WE MUST KEEP MOURNING LIKE WE SAY KALIMA"
"","JANNAT TERI AULAAD KO RONE KA SILA HAI","HEAVENS IS JUST A MINOR REWARD TO CRY ON YOUR FAMILY"
"","FARMAANE RISAALAT KO JO BHULAY VO ZAALIM","ALL WHO IGNORED THE PROPHET’S ADVICE ABOUT GHADEER"
"","BESHAK WO NAMAAZI HAIN YA DEEN KE AALIM UNKE LIYE SARDAAR JAHANNAM KI SAZA HAI","AMONG THEM MIGHT BE NAMAAZEE OR SCHOLARS BUT THEY WILL GET HIGHEST AND PAINFUL PUNISHMENT ON THE DAY OF JUDGEMENT"
