"line id verse number","arabic text","english translation text"
"","ZINDAA(N) HAI SAKINA HAI\nANDHERA HAI JAFA HAI","THERE IS A PRISON, THERE IS SAKINA, THERE IS DARKNESS THERE IS SORROW"
"","KYA QABR KA MANZAR HAI\nUJALA NA HAWA HAI","LOOK AT THE STATE OF HER GRAVE\nTHERE IS NO LIGHT, THERE IS NO AIR"
"","NEEND AATI NAHI BACHON KO JAB TAK NA HO MAADAR","CHILDREN CANNOT SLEEP UNTIL THEY HAVE THEIR MUMS NEXT TO THEM"
"","PAAS ISKE NA MADAR HAI NA BABA NA CHACHA HAI","THIS GIRL DOESN’T HAVE HER MUM, NOR HER DAD AND NOR HER UNCLE NEXT TO HER"
"","KYA QABR KA MANZAR HAI\nUJALA NA HAWA HAI","LOOK AT THE STATE OF HER GRAVE\nTHERE IS NO LIGHT, THERE IS NO AIR"
"","ZINDAA(N) HAI SAKINA HAI\nANDHERA HAI JAFA HAI","THERE IS A PRISON, THERE IS SAKINA, THERE IS DARKNESS THERE IS SORROW"
"","ZINDAAN ME ISSE BAALI SAKINA NE PUKARA","THE YOUNG FOUR YEAR-OLD CALLED OUT FOR HER FATHER"
"","IK LAASHA SAR E KARBOBALA UTHNE LAGA HAI","A BODY STARTED TREMBLING ON THE PLAINS OF KARBALA"
"","KYA QABR KA MANZAR HAI\nUJALA NA HAWA HAI","LOOK AT THE STATE OF HER GRAVE\nTHERE IS NO LIGHT, THERE IS NO AIR"
"","ZINDAA(N) HAI SAKINA HAI\nANDHERA HAI JAFA HAI","THERE IS A PRISON, THERE IS SAKINA, THERE IS DARKNESS THERE IS SORROW"
"","ABBAS CHACHA AAENGE GHAR LEKE CHALENGE","MY UNCLE ABBAS WILL COME AND HE WILL TAKE US HOME"
"","AB ZULM YAZIDI KA BHARAM TOOT RAHA HAI","NOW THE STRENGTH OF THE ENEMIES IS BREAKING"
"","KYA QABR KA MANZAR HAI\nUJALA NA HAWA HAI","LOOK AT THE STATE OF HER GRAVE\nTHERE IS NO LIGHT, THERE IS NO AIR"
"","ZINDAA(N) HAI SAKINA HAI\nANDHERA HAI JAFA HAI","THERE IS A PRISON, THERE IS SAKINA, THERE IS DARKNESS THERE IS SORROW"
"","KHAMOSH HO TUM KYUN NAHI BABA KO BULATI","WHY IS ARE YOU SO QUIET, WHY ARE YOU NOT CALLING FOR YOUR FATHER"
"","TAREEKI E ZINDAAN ME YEH ZAINAB KI SADA HAI","IN THE DARKNESS OF THE DUNGEON, THIS IS ZAINAB’S CRY"
"","KYA QABR KA MANZAR HAI\nUJALA NA HAWA HAI","LOOK AT THE STATE OF HER GRAVE\nTHERE IS NO LIGHT, THERE IS NO AIR"
"","ZINDAA(N) HAI SAKINA HAI\nANDHERA HAI JAFA HAI","THERE IS A PRISON, THERE IS SAKINA, THERE IS DARKNESS THERE IS SORROW"
"","ME BAALI SAKINA KA AZADAR HOON REHAN","I AM THE AZADAR OF SAKINA"
"","NOHE KA HAR IK SHER SAKINA KI ATA HAI","EVERY WORD OF THIS NOHA IS ATTAINED FROM SAKINA"
"","KYA QABR KA MANZAR HAI\nUJALA NA HAWA HAI","LOOK AT THE STATE OF HER GRAVE\nTHERE IS NO LIGHT, THERE IS NO AIR"
"","ZINDAA(N) HAI SAKINA HAI\nANDHERA HAI JAFA HAI","THERE IS A PRISON, THERE IS SAKINA, THERE IS DARKNESS THERE IS SORROW"
