"line id verse number","arabic text","english translation text"
"","YE DASTANE GHAM SUNO HAZRAT HUSSAINKI\nKARTA HOON MEIN BAYAN SHAHADAT HUSSAINKI","NARRATION OF SORROWS\nLISTEN TO THE NARRATION OF SORROWS OF IMAM HUSSAIN\nI AM NARRATING INCIDENT OF THE MARTYRDOM OF HUSSAIN"
"","JO FATEMAKE ANKHOKE TARETHE WO HUSAIN – JO MUSTAFAKE RAJ-DULARETHE WO HUSAIN\nJO LADLE THE SHERE KHUDAKE WAHI HUSAIN – JO RAH PERTHE AHLE WAFAKE WAHI HUSAIN","HE WAS THE APPLE OF FATEMAH’S EYE - HUSSAIN WAS THE BELOVED OF MUSTAFA\nHUSSAIN WAS THE BELOVED OF THE LION OF GOD - HE WAS THE EMBODIMENT OF LOYALTY"
"","JINKO NABI GALESE LAGATETHE WO HUSAIN – KANTHOPE APNE JINKO BITHATETHE WO HUSAIN","THAT HUSSAIN WHOM THE PROPHET WOULD EMBRACE - THE HUSSAIN WHOM HE WOULD CARRY ON HIS SHOULDERS"
"","JINKO FARISHTE LORI SUNATE THE WO HUSAIN – JIBRAEL JINKA JULA JULATETHE WO HUSAIN","THE HUSSAIN FOR WHOM THE ANGELS WOULD SING LULLABIES - THE SAME HUSSAIN WHOSE CRADLE WAS ROCKED BY JIBRAEL"
"","CHAHI KHUDASE BAKHSHISHE UMMAT HUSSAINE – BADLEMEKI KOOBUL SHAHADAT HUSSAINNE","HE DESIRED FORGIVENESS (SHAFA’AT) FOR THE UMMAH - IN RETURN HUSSAIN ACCEPTED MARTYRDOM"
"","AEYSI PADI NAMAZ KE SAJDE ME SAR DIYA – HAKKE CHAMANKO KHUNSE SERAB KARDIYA\nYE SHANE ALLAH, ALLAH AZMAT HUSEINKI – KARTA HOON MEIN BAYAN SHAHADAT HUSAINKI","WHAT A PRAYER HE PRAYED GIVING HIS HEAD IN PROSTRATION - HE WATERED THE GARDEN OF TRUTH WITH HIS BLOOD\nTHIS GRANDEUR ALLAH, ALLAH THE GREATNESS OF HUSSAIN - I AM NARRATING THE MARTYRDOM OF HUSSAIN"
"","YE DASTANE GHAM SUNO HAZRAT HUSSAINKI\nKARTA HOON MEIN BAYAN SHAHADAT HUSSAINKI","LISTEN TO THE NARRATION OF SORROWS OF IMAM HUSSAIN\nI AM NARRATING INCIDENT OF THE MARTYRDOM OF HUSSAIN"
"","KHAT LIKHA KUFIONE HUSSAIN AAP AEYE – AAP AAKE LAJE DEENE KHUDAKI BACHAEYE\nNIKLE HUSSAIN GHARSE BADE BANKH PANKE SAATH – BATE BHATIJE BHANJE BHAI BAHENKE SAATH","THE KUFANS WROTE LETTERS TO HUSSAIN TO COME, TO SAVE ISLAM\nWITH GREAT STATURE HUSSAIN LEFT HOME WITH HIS SONS, NEPHEWS, BROTHERS AND SISTERS"
"","JAB SAHILE FURATPE PAHONCHA YE KAFELA – TO NAHER PAR KHADA MILA LASHKAR YAZEEDKA","WHEN THE CARAVAN REACHED THE BANKS OF FURAT, THEY FOUND THE ARMY OF YAZID WAITING FOR THEM"
"","IBNE ZIYAD AUR SHIMR WAHIN AYE SAMNE – KAHENE LAGE WO DONO SITAMGAR HUSAINSE\nTASLIM KIJIYE AAP KHILAFAT YAZEEDKI – CHAHEJO KHAIR KIJIYE BAYYAT YAZEEDKI","IBNE ZIYAD AND SHIMR CONFRONTED THEM, SAID THE 2 TYRANTS TO HUSSAIN :\nACCEPT THE KHILAFAT OF YAZID - IF YOU DESIRE SAFETY PLEDGE ALLEGIANCE TO YAZID"
"","BOLE HUSSAIN MUJKO SHAHADAT KUBUL HAI – LEKIN NA TAKTE ZULMKI BAYYAT KUBUL HAI","HUSSAIN SAID I WILL ACCEPT MARTYRDOM, BUT ALLEGIANCE TO THE THRONE OF TYRANNY IS UNACCEPTABLE"
"","SHARMAE MAUT DEKH KAR HIMMAT HUSSAINKI\nKARTA HOON MEIN BAYAN SHAHADAT HUSSAINKI","EVEN DEATH FELT HUMILIATED UPON HUSSAIN’S COURAGE I AM NARRATING THE MARTYRDOM OF HUSSAIN\nI AM NARRATING INCIDENT OF THE MARTYRDOM OF HUSSAIN"
"","PHIR ZALIMONE NAHERPE PAHERA LAGADIYA – PANI NA AHLEBETE NABIKO ZARA DIYA\nPANIKO TARSE SAKIYE KAUSARKE LAADLE - YUN BHUKHE PYASE TIN DIN TAK SABHI RAHE","THE TYRANTS THEN SEIZED THE RIVER - TO PREVENT WATER TO THE PROGENY OF THE PROPHET\nBELOVEDS OF KAUTHAR WERE TO BE DEPRIVED OF DRINK - THUS ALL REMAINED HUNGRY AND THIRSTY FOR 3 DAYS"
"","AYSE ME HAMLA KARDIYA FAUJE YAZIDNE – DEKHE GAYENA HUR-SE SITAM AHLE ZULMAKE","THEN THE ARMY OF YAZID BEGAN THEIR OFFENSIVE - HUR COULD NOT BEAR TO SEE THE ATROCITIES OF THESE TYRANTS"
"","WO AMILE HUSAINSE LASHKARKO CHODKAR – PAHELE SHAHID HUR HUWE NAME HUSAIN PAR\nABBSAS KE BHI NAHERPE BAZU HUWE KALAM – RAHE KHUDAME NIKLA ALAMDARE HAQ KA DAM","HE JOINED HUSSAIN BY LEAVING THE ARMY OF YAZID - HE WAS THE FIRST MARTYR IN THE NAME OF HUSSAIN\nABBAS’S ARMS WERE SEVERED ON THE BANKS OF FURAT - IN ALLAH’S PATH THE FLAG BEARER OF TRUTH LOST HIS LIFE"
"","KASIM KE KHUN SE SHADI JODA BANA KAFAN – HAQ PER SHAHID HO GAYE SHAIZADE YE HASSAN","QASIM’S BLOOD TURNED THE BRIDAL ROBES IN TO SHROUD - MARTYRED ON THE PATH OF TRUTH WAS HASSAN’S SON"
"","AKBAR KA SINA PHAT GAYA BARCHI AL AMAAN – YOON HAQ PE HAM SHABIHE PAYAMBER NE DEDI JAAN\nZAINAB KE LAAL AUNO MUHHAMAD NE SAR DIYA – MAMU PE APNE AAPKO KURBAN KAR DIYA","ALI AKBAR’S CHEST WAS TORN BY A SPEAR – ON THE PATH OF TRUTH WAS MARTYRED THE IMAGE OF THE PROPHET\nZAINAB’S BELOVED AUN & MUHAMMAD GAVE AWAY THEIR LIVES -THEY SACRIFICED THEMSELVES FOR THEIR UNCLE"
"","EK TEER KHAAKE ASGARE MASUM CHALBASE – UFF BAZU E HUSAINE MAZLUM CHALBASE","ASGHAR ALSO PASSED AWAY TAKING AN ARROW ON HIS NECK – OH, THE STRENGTH OF HELPLESS HUSSAIN PASSED AWAY"
"","YOON KARBALA ME LOOT GAYEE DAULAT HUSSAINKI\nKARTA HOON MEIN BAYAN SHAHADAT HUSSAINKI","THUS, HUSSAIN WAS DEPRIVED OF HIS FAMILY\nI AM NARRATING THE MARTYRDOM OF HUSSAIN"
"","JAB JANESAR SAREHI HAQ PER HUWE FIDA – KOYEE BACHANA ABIDE BIMAR KE SIWA\nBIKHAREPE LASH HARSHU HUWA WAQT ASRKA – MEHVE NAMAZ ASR HUWE EBNE MURTAZA","WHEN ALL THE COMPANIONS OF HUSSAIN WERE SACRIFICED ON PATH OF TRUTH – NONE WAS ALIVE EXCEPT IMAM SAJJAD AS\nTHEIR CORPSES SCATTERED AT THE TIME OF ASR – WHEN IMAM HUSSAIN WAS ENGROSSED IN HIS AFTERNOON PRAYERS"
"","SAJDEME SARJO HAZRATE SHABBIRKA JUKA – AYSEME WARE SHIMRANE SHABBIR PAR KIYA","AS IMAM WAS BOWED IN PROSTRATION – SHIMR ATTACKED SHABBIR"
