"line id verse number","arabic text","english translation text"
"","GUNJI BA WAQT-E-ASR SADA MEIN HUSSAIN HOON","AT THE TIME OF ZUHR, THE SOUND CAME\nI AM HUSSAIN"
"","GUNJI BA WAQT-E-ASR SADA MEIN HUSSAIN HOON","AT THE TIME OF ZUHR, THE SOUND CAME\nI AM HUSSAIN"
"","KATO NA MERA KHUSHQ GALA\nMEIN HUSSAIN HOON","DON’T CUT MY DRY THROAT\nI AM HUSSAIN"
"","GUNJI BA WAQT-E-ASR SADA MEIN HUSSAIN HOON","AT THE TIME OF ZUHR, THE SOUND CAME\nI AM HUSSAIN"
"","AMMA KISI NAY PAANI KI IK BOOND BHI NA DI\nMEIN BAAR BAAR KEHTA RAHA\nMEIN HUSSAIN HOON","OH MOTHER NOBODY GAVE ME A DROP OF WATER\nI SAID OVER AND OVER AGAIN\nI AM HUSSAIN"
"","GUNJI BA WAQT-E-ASR SADA MEIN HUSSAIN HOON","AT THE TIME OF ZUHR, THE SOUND CAME\nI AM HUSSAIN"
"","AEY SHAAMIO KAFAN NA - DIYA MUJHKO GHAM NAHIEN\nDAY DO MERI BEHEN KO RIDA\nMEIN HUSSAIN HOON","OH PEOPLE OF SHAAM IF YOU DON’T GIVE ME KAFAN, I AM NOT GRIEVED\nBUT GIVE MY SISTER HER VEIL\nI AM HUSSAIN"
"","GUNJI BA WAQT-E-ASR SADA MEIN HUSSAIN HOON","AT THE TIME OF ZUHR, THE SOUND CAME\nI AM HUSSAIN"
"","SUKHI HUEE HAIN SHIMR MERE - HALQ KI RAGAYN\nAAHISTA TU CHURI KO CHALA\nMEIN HUSSAIN HOON","SHIMR, ALL THE VEINS IN MY THROAT ARE DRY\nSO CUT MY THROAT SLOWLY\nI AM HUSSAIN"
"","GUNJI BA WAQT-E-ASR SADA MEIN HUSSAIN HOON","AT THE TIME OF ZUHR, THE SOUND CAME\nI AM HUSSAIN"
"","ZANU PAY RAKH KAY SAR KO KAHA IK ZAEEF NAY\nAKBAR KAHAN HAY RASTA BATA\nMEIN HUSSAIN HOON","KEEPING HIS HEAD ON THE SHOULDER, AN OLD MAN CRIED\nSHOW ME THE WAY TO AKBAR\nI AM HUSSAIN"
"","GUNJI BA WAQT-E-ASR SADA MEIN HUSSAIN HOON","AT THE TIME OF ZUHR, THE SOUND CAME\nI AM HUSSAIN"
"","DARBAR MEI LAEEN KAY KOHRAM MACH GAYA\nMUKHTAR SAY JO SAR NAY KAHA\nMEIN HUSSAIN HOON","IN THE COURTYARD THERE WAS A BIG COMMOTION\nWHEN THE HEAD TOLD MUKHTAR:\nI AM HUSSAIN"
"","GUNJI BA WAQT-E-ASR SADA MEIN HUSSAIN HOON","AT THE TIME OF ZUHR, THE SOUND CAME\nI AM HUSSAIN"
