"line id verse number","arabic text","english translation text"
"","PARI MEHMIL SE JAB, PEHLI NAZAR BHAI KI TURBAT PAR\nZAMI(N) PAR GIR-GA‘IY ZAINAB","WHEN FROM THE CAMEL, HER EYES FELL UPON THE GRAVE OF HER BROTHER\nZAINAB FELL TO THE GROUND"
"","KAFAN KI YAAD PHIR AA’IY\nJO DEKHA, LAHAD KA MANZAR\nTARAPTI REHGA’IY ZAINAB","SHE REMEMBERED THE SHROUD (THE SHIRT GIVEN BY THEIR MOTHER)\nWHEN SHE SAW THE GRAVE, ZAINAB’S GRIEF AND HEARTBREAK SURGED ANEW"
"","HUSSAIN AKBAR KE LAASHE, PAR GAYAA JIS TARHA KHAIME SE","IN THE SAME WAY THAT HUSSAIN DEPARTED THE TENTS TO COLLECT THE BODY OF AKBAR"
"","BEHEN YIUN GHUTNIYO(N) CHAL-KAR LAHAD KI, SIMT BARHTI HAI","HIS SISTER APPROACHES HIS GRAVE UPON HER KNEES"
"","UTTHI TO GIRPARI PHIR SE\nNA CHAL-PAAIY WO QADMO PAR\nNA PHIR UTHH-SAKI ZAINAB","SHE COLLAPSED AS SOON AS SHE ROSE\nSHE WAS UNABLE TO WALK ON HER OWN\nZAINAB WAS UNABLE TO STAND (DUE TO HER GRIEF AND SORROW)"
"","LIPAT JAATE HAI(N) BACHE, JIS-TARHA MAADER KE SEENE SE","IN THE SAME WAY THAT CHILDREN EMBRACE THEIR MOTHERS BOSOMS"
"","BEHEN ISS TARHA LIPTI TURBAT-E-SHABBIR SE HAAY","HIS SISTER EMBRACED THE GRAVE OF SHABBIR"
"","PUKAARI, QAID-KHAANE ME\nTERI BETI KO DAFNAA-KAR\nUJAR-KE AAGAIY ZAINAB","(SHE WEPT AS SHE TOLD HIM) IN THE PRISONS\nSHE BURIED HIS DAUGHTER AND\nZAINAB HAS COME (TO HIM) SHATTERED AND BROKEN"
"","SADAA MAQTAL MAIN DETI THI, PHUPI SE MILNE AAJAAO","SHE CALLED OUT TO THE DESOLATE BATTLEFIELD, COME AND SEE YOUR BELOVED AUNT"
"","MERE MAZLOOM ASGHAR, MUJKO CHEHRA-HI DIKHAAJAAO","MY (PURE AND INNOCENT) OPPRESSED ASGHAR, AT LEAST GIVE ME A GLIMPSE OF YOUR FACE"
"","KAHAA(N) HO AY MERE QASIM\nKAHAA(N) HO AY MERE AKBAR\nBULAATI HAI PHUPI ZAINAB","WHERE ARE YOU O MY QASIM?\nWHERE ARE YOU O MY AKBAR?\nYOUR BELOVED AUNT CALLS TO YOU"
"","LARAZ-KAR REHGAIY ABBAS KI TURBAT BHI DARIYA PAR","ABBAS’ GRAVE TREMBLED (WITH GRIEF) AT THE RIVER BANK"
"","MUSAAFIR SHAAM KI ROEEY SIRHAANE JIS GHARI AAKAR","WHEN THE TRAVELLER-PILGRIM FROM SHAAM (SYRIA) LAMENTED AT HIS RESTING PLACE"
"","KAHAA ABBAS DEKHO TO\nBEHEN KO MILGAIY CHAADAR\nMAGAR MEIN NA RAHI ZAINAB","SHE CRIED OUT – BEHOLD ABBAS!\nYOUR SISTER IS VEILED AT LAST\nBUT SHE IS NO LONGER THE ZAINAB SHE ONCE WAS"
"","PHIR UJRI MAA-NE JORE, HAATH IMAM-E-WAQT KE AAGE","THEN THIS BROKEN HEARTED MOTHER IMPLORED THE IMAM OF HER TIME"
"","KAHAA SAJJAD KHAALI HAATH MAA KO GHAR BHI JAANA HAI","SHE CALLED TO SAJJAD (AS) 'THIS MOTHER HAS TO RETURN HOME EMPTY HANDED'"
"","KE UNKI MAA BHI THI ZAINAB\nIJAAZAT HO TO AB ROULOON\nZARA AUN-O-MUHAMMED PAR","IF I HAVE YOUR PERMISSION\nI WILL ALSO LAMENT AUN AND MUHAMMED\nZAINAB WAS THEIR MOTHER ONCE UPON A TIME"
