"line id verse number","arabic text","english translation text"
"","DUA E FATEMA HAI GIRYA O ZAARI NA CHORENGE\nHAM APNI JAAN DE DENGE AZAADAARI NA CHORENGE","IT'S A DUA OF FATEMA (SO) WE WILL NOT ABANDON MOURNING OR AZADARI.\nWE WILL GIVE UP OUR LIVES BUT NEVER RELINQUISH THIS AZADARI."
"","NA HOTI GAR DUA E FATEMA PHIR HAM KAHAAN HOTE\nAGAR YE GHAM NAHI HOTA TO EHLE GHAM KAHAAN HOTE\nJANAABE SAYYADA KI FARMABARDAARI NA CHORENGE","WHERE WOULD WE BE WITHOUT DUA E FATEMA\nIF THERE WAS NO MOURNING (FOR HUSSAIN) WHERE WOULD THE MOURNERS BE\nWE WILL NEVER ABANDON SAYYEDA FATEMA'S DUA( REQUEST)"
"","HAM APNI JAAN DE DENGE AZAADAARI NA CHORENGE.","WE WILL GIVE UP OUR LIVES BUT NEVER RELINQUISH THIS AZADARI."
"","KABHI BHI KAARWAANE NUSRATE SHEH RUK NAHI SAKTA\nHAMAARA SAR KATE KAT JAAYE LEKIN JHUK NAHI SAKTA\nALI KE MAAN NE WAALE HAIN KHUD DAARI NA CHORENGE","THE CARAVAN WITH HELPERS OF HUSSAIN CANNOT STOP\nOUR HEADS CAN BE CUT OFF BUT WILL NEVER BOW\nWE ARE FOLLOWERS OF ALI AND NEVER STOP STANDING UP (FOR THE RIGHT)"
"","ZAMAANE KO SABAK SIKH LAAGAYE KARBOBALA WAALE\nSITAMGAR KI HIMAAYAT KAR NAHI SAKTE\nKHUDA WAALE KISI MAZLUM O BEKAS KI TARAFDAARI NA CHORENGE","THE PEOPLE OF KARBALA LEFT A LESSON FOR ALL TIMES\nWE WILL NEVER SUPPORT OPPRESSORS\nWE ARE BELIEVERS AND WILL NEVER ABANDON SUPPORTING THE OPPRESSED"
"","KHUDA KA DIN BAAQI MUSTAFA KI SHAAN BAAQI HAI\nHUSSAINI MAJLISON SE JAZBA E IMAAN BAAQI HAI\nRAKHENGE MASJIDEIN AABAAD DINDAARI NA CHORENGE","THE RELIGION OF ALLH(SWT) AND MUSTAFA'S HONOUR IS INTACT\nTHE MAJALIS OF HUSSAIN HAS HAS PROTECTED OUR FAITH(IMAAN)\nWE WILL FILL THE MOSQUES AND NEVER ABANDON THE RELIGION"
"","BATAAYENGE SABHI KO DAASTAAN PYAAS AUR PAANI KI\nSABEELE AAB HOGI YAAD ME TASHNADAHAANI KI\nALI ASGHAR TUMHAARI NAAZ BARDAARI NA CHORENGE","WE WILL PROPAGATE THE STORY OF THIRST AND WATER\nWE WILL DISTRIBUTE WATER IN COMMEMORATING THE THIRST(OF KARBALA)\nALI ASHGHAR, WE WILL NEVER ABANDON REMEMBERING YOUR PLIGHT"
"","LABE SHABBIR PE SOYA PAHER KI PYAAS KE SADQE\nHAME SAB KUCH MILA HAI PARCHAME ABBAS KE SADQE\nKHUDA NE HAATH BAKHSHE HAIN ALAMDAARI NA CHORENGE","FOR THE SAKE OF NOON'S THIRST, IT SLEPT ON THE LIPS OF SHABBIR.\nWE HAVE ATTAINED EVERYTHING THROUGH THE INTERCESSION OF HADHRAT ABBAS\nGOD HAS BLESSED US WITH HANDS AND WE WILL NEVER ABANDON CARRYING THE ALAM"
"","EK AYSA BEWATAN JISKA JANAAZA BHI NAHI UTTHA\nWO ARZE KARBALA AUR BEKAFAN SHABBIR KA LAASHA\nQASAM KHAATE HAIN HARGIZ TAAZYA DAARI NA CHORENGE","THERE WAS A STRANGER WHO WAS NOT ACCORDED A FUNERAL\nTHE LAND OF KARBALA AND THE UNSHROUDED BODY OF SHABBIR\nWE MAKE A COVENANT NEVER TO ABANDON CARRYING TAZIYA"
"","HAM EK DIN MAQSADE KARBOBALA SAB KO BATAA DENGE\nHUSSAINI HAIN YAZIDIYAT KO DUNYA SE MITA DENGE\nKABHI ISLAAM KE DUSHMAN SE BEZAARI NA CHORENGE","WE WILL SUCCEED IN PROPAGATING THE PURPOSE OF KARBALA TO EVERYONE\nWE ARE FOLLOWERS OF HUSSAIN AND WILL ERADICATE YAZIDIYAT\nWE WILL NEVER ABANDON STANDING UP TO THE ENEMIES OF ISLAM"
