"line id verse number","arabic text","english translation text"
"","BAAZAR KE MANZAR KO, AUR APNE KHULE SAR\nKO BHULI NAHI MAI","I WILL NEVER FORGET THE SCENES OF THE MARKET, AND OUR UNCOVERED HEADS"
"","APNE BANDHE HAATHO KO, BIMAAR-KE ZEWARKO\nBHULI NAHI MAI","MY BOUND HANDS AND THE SHACKLES OF THE SICK,\nI WILL NEVER FORGET"
"","BAAZAR KE MANZAR KO, AUR APNE KHULE SAR\nKO BHULI NAHI MAI","I WILL NEVER FORGET THE SCENES OF THE MARKET, AND OUR UNCOVERED HEADS"
"","UTHTI HUI AANDHI KO, MEHSHAT KO BAYAABAKO\nCHUPTE HUWE SURAJ KO, TAARIKI KO MAYDAAKO\nCHALTE HUWE KHANJAR KO\nNEZE PE TERE SAR KO...","THE RISING SANDSTORMS, THE BARREN LAND\nTHE HIDING SUN, THE DARKNESS OF THE NIGHT\nTHE STRIKING DAGGERS, THE HEAD ON THE SPEAR…\nI WILL NEVER FORGET"
"","BAAZAR KE MANZAR KO, AUR APNE KHULE SAR\nKO BHULI NAHI MAI","I WILL NEVER FORGET THE SCENES OF THE MARKET, AND OUR UNCOVERED HEADS"
"","EK CHAND THA BADLIME, CHUPTA THA NIKAL TATHA\nPARDA DARE KHAYMA KA, UTHTA KABHI GIRTA THA\nWO KHAIMAA E LAILA SE\nHAYE RUKHSATE AKBAR KO...","THE MOON WAS BASHFUL, IT KEPT ON COMING AND GOING,\nTHE DOOR OF THE TENTS, WOULD OPEN AND CLOSE,\nSHE DID NOT FORGET THE TIME WHEN AKBAR DEPARTED FROM THE TENT"
"","BAAZAR KE MANZAR KO, AUR APNE KHULE SAR\nKO BHULI NAHI MAI","I WILL NEVER FORGET THE SCENES OF THE MARKET, AND OUR UNCOVERED HEADS"
"","FIZZA KO MERA BHAYI, MAA KEHKE BULA TA THA,\nGHAM USKA MERE BHAYI, YE NAAM PE JATAA THA\nRUTBAY MEIN JO MAA BAN KAR\nAYI USI MADAR KO","MY BROTHER USED TO TREAT FIZZA AS HIS MOTHER,\nHER SORROW O’ MY BROTHER AT THE MENTION OF HER NAME,\nI DID NOT FORGET THE SIGHT OF HER IN THE COURT"
"","BAAZAR KE MANZAR KO, AUR APNE KHULE SAR\nKO BHULI NAHI MAI","I WILL NEVER FORGET THE SCENES OF THE MARKET, AND OUR UNCOVERED HEADS"
"","LEHRATE HUWE NEZA, AUR SHIMR KA WO BARNA\nAA AAKE MERE PEECHE, HAR BIBI KA WO CHUPNA\nSHOLO ME GIRE GHARKO\nCHINTI HUWI CHAADER KO","THE SWAYING SPEARS AND THE ADVANCES OF SHIMR,\nALL THE WOMEN COVERED BEHIND ME,\nSHE DID NOT FORGET THE HOUSE ENGULFED IN FLAMS\nAND THE SNATCHED HIJABS"
"","BAAZAR KE MANZAR KO, AUR APNE KHULE SAR\nKO BHULI NAHI MAI","I WILL NEVER FORGET THE SCENES OF THE MARKET, AND OUR UNCOVERED HEADS"
"","YAAD ATA HAI EK MAA KA, WO KHAAK ME DAS JANA\nAUR AAG KE SHOLO ME, WO MAA KA JULAS JANA\nJALTE HUWE JULESE\nLIPTI HUWI MADAR KO","I RECALL THE FALLING OF A MOTHER INTO THE DUST,\nIN THE FLAMES THE MOTHER WAS ENGULFED,\nSHE DID NOT FORGET THE SCENE OF A MOTHER CLUTCHING DESPERATELY TO THE BURNING CRIB"
"","BAAZAR KE MANZAR KO, AUR APNE KHULE SAR\nKO BHULI NAHI MAI","I WILL NEVER FORGET THE SCENES OF THE MARKET, AND OUR UNCOVERED HEADS"
"","HAI AAJ BHI WO GIRYAA, HAI AAJ BHI WO ZAARI\nHAI AAJ BHI PATHAR KE, SIN-E SE LAHU JAARI\nROTE HUWE PATHAR KO\nPATHAR PE RAKHE SARKO, BHULI","TILL THIS DAY THERE IS MOURNING AND LAMENTATION,\nEVEN TODAY BLOOD FLOWS FROM THE STONE,\nSHE DID NOT FORGET THE CRYING STONES AND A HEAD ON THESE STONE"
"","BAAZAR KE MANZAR KO, AUR APNE KHULE SAR\nKO BHULI NAHI MAI","I WILL NEVER FORGET THE SCENES OF THE MARKET, AND OUR UNCOVERED HEADS"
