"line id verse number","arabic text","english translation text"
"","GHAZI HO TUM KAHAAN","MY VICTORORIOUS ABBAS WHERE ARE YOU"
"","SHAAM AGAYA HAI GHAZI HO TUM KAHAAN","WE HAVE ARRIVED IN SHAAM WHERE ARE YOU ABBAS"
"","HAR BIBI BE RIDA HAI GHAZI HO TUM KAHAAN","EVERY LADY IS WITHOUT HIJAB WHERE ARE YOU ABBAS"
"","MASHKO ALAM SAKINA SEENEY PE YUN SAJA KAR\nKOOZEY KO TAK RAHI HAI ABBAS KO BULAKAR\nPUR SOZ EK SADA HAI GHAZI HO TUM KAHAAN","SAKINA HOLDS THE WATER BOTTLE AND THE ALAM\nLOOKS AT THE WATER BOWL AND CALLS OUT TO ABBAS\nWITH GRIEF AND SADNESS,WHERE ARE YOU ABBAS"
"","ZARRO KO HUKM DO YE PARDA MERA BANAYE\nKAANTO KA HAI SAFAR YE CHALNA KOI SIKHAYE\nMUSHKIL YE RAASTA HAI GHAZI HO TUM KAHAAN","ORDER THE SAND TO MAKE VEIL OVER US\nWE WALK ON THE SHARP THORNS AND DONT KNOW HOW\nHOW DIFFICULT IS THIS JOURNEY,WHERE ARE YOU ABBAS"
"","NEZEY PE SAR AKHI KA QURAN PAR RAHA HAI\nMUJHE UN SARO ME GHAZI TERA SAR NAHIN DIKHA HAI\nZAINAB KI ILTEJA HAI GHAZI HO TUM KAHAAN","ON THE SPEARHEAD MY BROTHER RECITES QURAN\nI CANNOT FIND YOUR HEAD AMONGST THE OTHERS\nZAINAB IS LOOKING FOR YOU WHERE ARE YOU ABBAS"
"","MEHMIL NA AMARI HAI PAYDAL HI CHAL RAHI HUN\nKOI RIDA DILA DE FARYAAD KAR RAHI HUN\nDIL MERA PUCHTA HAI GHAZI HO TUM KAHAAN","THERE IS NO SADDLE OR SEAT I HAVE WALKED AND WALKED\nCAN SOMEBODY PLEASE GET OUR HIJAB I PLEAD\nMY HEART CALLS YOU AND WONDERS WHERE ARE YOU ABBAS"
"","ZEHRA KI LAADLI HUN LEHJE ME MURTAZA HUN\nQURAAN KI BAQA HUN ME BHI TO SAYYADA HUN\nTU MERA NA KHUDA HAI GHAZI HO TUM KAHAAN","I AM THE BELOVED OF ZAHRA, I SPEAK LIKE ALI\nI AM ALSO THE SAVIOUR OF QURAN,I AM ALSO SAYYEDA\nAND YOU ARE MY SAVIOUR WHERE ARE YOU ABBAS"
"","HAATHO ME KHALI KUZA LE KAR SAKINA BIBI\nTUJHKO BULA RAHI HAI MASOOM SHAHZADI\nNAZRON ME ALQAMA HAI GHAZI HO TUM KAHAAN","SAKINA HOLDS THE EMPTY WATER BOWL IN HER HANDS\nCALLS OUT FOR YOU THE INNOCENT PRINCESS\nLOOKS OUT TO ALQAMA AND CRIES WHERE ARE YOU ABBAS"
"","KHAAKE SAFAR BANI HAI MERI RIDA AY GHAZI\nTAUQO RASAN ME JHAKRA HAI NA TAWAAN MUHARI\nHAR ZULM SEH RAHA HAI GHAZI HO TUM KAHAAN","SANDS OF MY TRAVEL IS MY VEIL NOW MY WARRIOR\nWEAK SAJJAD IS BOUND IN CHAINS AND THORNY BRACES\nHE IS ENDURING CRUELTY AND INJUSTICES WHERE ARE YOU ABBAS"
