line id verse number,arabic text,english translation text
,,Ziyar'at of Ashura
,اَلسَّلاَمُ عَلَيْكَ يَا اَبَا عَبْدِ ٱللَّهِ,"Peace be upon You,
O Aba-`Abdullah."
,اَلسَّلاَمُ عَلَيْكَ يَا بْنَ رَسُولِ ٱللَّهِ,"Peace be upon You,
O son of Allah’s Messenger."
,السَّلاَمُ عَلَيكَ يَا خِيَرَةِ ٱللَّهِ وَٱبْنَ خَيرَتِهِ,"Peace be upon You, O choicest of Allah and son of His choicest."
,اَلسَّلاَمُ عَلَيْكَ يَا بْنَ اَمِيرِ ٱلْمُؤْمِنِينَ,"Peace be upon You,
O son of the Commander of the Faithful"
,وَٱبْنَ سَيِّدِ ٱلْوَصِيِّينَ,and son of the chief of the Prophets’ successors.
,اَلسَّلاَمُ عَلَيْكَ يَا بْنَ فَاطِمَةَ,"Peace be upon You,
O son of Fatimah"
,سَيِّدَةِ نِسَاءِ ٱلْعَالَمِينَ,the doyenne of the women of the worlds.
,اَلسَّلاَمُ عَلَيْكَ يَا ثَارَ ٱللَّهِ وَٱبْنَ ثَارِهِ وَٱلْوِتْرَ ٱلْمَوْتُورَ,"Peace be upon You, O vengeance of Allah, son of His vengeance, and the unavenged so far."
,اَلسَّلاَمُ عَلَيْكَ وَعَلَىٰ ٱلاَرْوَاحِ ٱلَّتِي حَلَّتْ بِفِنَائِكَ,Peace be upon You and upon the souls that resided in Your courtyard.
,عَلَيْكُمْ مِنِّي جَمِيعاً سَلاَمُ ٱللَّهِ اَبَداً,Peace of Allah be upon all of You from me forever
,مَا بَقيتُ وَبَقِيَ ٱللَّيْلُ وَٱلنَّهَارُ,as long as I am existent and as long as there are day and night.
,يَا اَبَا عَبْدِ ٱللَّهِ,"O Aba-`Abdillah,"
,لَقَدْ عَظُمَتِ ٱلرَّزِيَّةُ,unbearable is the sorrow
,وَجَلَّتْ وَعَظُمَتِ ٱلْمُصيبَةُ بِكَ,and excruciating and unbearable is the misfortune of You
,عَلَيْنَا وَعَلَىٰ جَمِيعِ اَهْلِ ٱلإِسْلاَمِ,for us and for all the people of Islam.
,وَجَلَّتْ وَعَظُمَتْ مُصيبَتُكَ,Excruciating and unbearable has been Your misfortune
,فِي ٱلسَّمَاوَاتِ عَلَىٰ جَمِيعِ اَهْلِ ٱلسَّمَاوَاتِ,in the heavens for all the inhabitants of the heavens.
