line id verse number,arabic text,english translation text
,,Allahumma Be Rahmatika
,بِسْمِ اللَّهِ الرَّحْمَٰنِ الرَّحِيمِ,"In the name of Allah, the Beneficent, the Merciful."
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,"O Allah, bless Muhammad and the family of Muhammad."
,اللّهُمَّ بِرَحْمَتِكَ فِي الصَّالِحِينَ فَأَدْخِلْنَا،,"O Allah, by Your mercy,
include us with the virtuous,"
,وَفِي عِلِّيِّينَ فَارْفَعْنَا،,"elevate us to be with the highly distinguished people,"
,وَبِكَأْسٍ مِنْ مَعِينٍ مِنْ عَيْنٍ سَلْسَبِيلٍ فَاسْقِنَا،,"make us drink a cup of water from the spring of salsabil,"
,وَمِنَ الْحُورِ الْعِينِ بِرَحْمَتِكَ فَزَوِّجْنَا،,"pair us with houris, by Your mercy,"
,وَمِنَ الْوِلْدَانِ الْمُخَلَّدِينَ كَأَنَّهُمْ لُؤْلُؤٌ مَكْنُونٌ فَأَخْدِمْنَا،,"give us the service of the young heavenly helpers, well groomed like pearls,"
,وَمِنْ ثِمَارِ الْجَنَّةِ وَلُحُومِ الطَّيْرِ فَأَطْعِمْنَا،,"feed us with the fruits of Paradise, and the flesh of birds,"
,وَمِنْ ثِيَابِ السُّنْدُسِ وَالْحَرِيرِ وَالإسْتَبْرَقِ فَأَلْبِسْنَا،,and clothe us with robes of thick brocade of silk and gold.
,وَلَيْلَةَ الْقَدْرِ، وَحَجَّ بَيْتِكَ الْحَرَامِ،,"Grant us the benefits, of the night of ordinance, and the pilgrimage to Your sacred house,"
,وَقَتْلاً فِي سَبِيلِكَ فَوَفِّقْ لَنَا،,and bless us with death whilst in Your obedience.
,وَصَالِحَ الدُّعَاءِ وَالْمَسْأَلَةِ فَاسْتَجِبْ لَنَا،,"Answer our prayers, and requests, which are good."
,وَإذَا جَمَعْتَ الأَوَّلِينَ وَالآخِرِينَ يَوْمَ الْقِيَامَةِ فَارْحَمْنَا،,"and when You gather the people, of the earlier and later periods, on the Day of Judgment, have mercy on us,"
,وَبَرَاءَةً مِنَ النَّارِ فَاكْتُبْ لَنَا،,"write for us a protection from the fire,"
,وَفِي جَهَنَّمَ فَلا تَغُلَّنَا،,"and do not confine us to Hell,"
,وَفِي عَذَابِكَ وَهَوَانِكَ فَلا تَبْتَلِنَا،,and do not try us through Your punishment and disgrace.
,وَمِنَ الزُّقُّومِ وَالضَّرِيعِ فَلا تُطْعِمْنَا،,"Do not feed us from the bitter tree, nor the thorny fruit (of Hell),"
,وَمَعَ الشَّيَاطِينِ فَلا تَجْعَلْنَا،,"do not place us with the devils,"
,وَفِي النَّارِ عَلَى وُجُوهِنَا فَلا تَكْبُبْنَا،,"nor throw us face first in the fire of hell,"
,وَمِنْ ثِيَابِ النَّارِ وَسَرَابِيلِ الْقَطِرَانِ فَلا تُلْبِسْنَا،,and do not clothe us with the flames and tar of Hell.
,وَمِنْ كُلِّ سُوءٍ يَا لا إلهَ إلاَّ أَنْتَ،,"Save us from all evil, O there is no god but You,"
,بِحَقِّ لا إلهَ إلاَّ أَنْتَ فَنَجِّنَا.,"for the sake of there being no god but You, save us."
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,"O Allah, bless Muhammad and the family of Muhammad."
