line id verse number,arabic text,english translation text
,,Ziyarat Syeda Fatima Masooma e Qom (SA)
,بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيمِ,"In the Name of Allah, the
All-merciful, the All-compassionate"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍ وَ آلِ مُحَمَّد,O Alláh bless Muhammad and the family of Muhammad.
,السَّلاَمُ عَلَيْكِ يَا بِنْتَ رَسُولِ اللَّهِ,"Peace be on you, O daughter of the Messenger of Allah!"
,السَّلاَمُ عَلَيْكِ يَا بِنْتَ فَاطِمَةَ وَ خَدِيجَةَ,"Peace be on you, O, daughter of Fatimah and Khadeejah!"
,السَّلاَمُ عَلَيْكِ يَا بِنْتَ أَمِيرِ الْمُؤْمِنِينَ‏,"Peace be on you, O, daughter of the Commander of the faithful!"
,السَّلاَمُ عَلَيْكِ يَا بِنْتَ الْحَسَنِ وَ الْحُسَيْنِ‏,"Peace be on you, O, daughter of Hasan and Husain!"
,السَّلاَمُ عَلَيْكِ يَا بِنْتَ وَلِيِّ اللَّهِ,"Peace be on you, O, daughter of the vicegerent of Allah!"
,السَّلاَمُ عَلَيْكِ يَا أُخْتَ وَلِيِّ اللَّهِ,"Peace be on you, O, sister of the vicegerent of Allah!"
,السَّلاَمُ عَلَيْكِ يَا عَمَّةَ وَلِيِّ اللَّهِ‏,"Peace be on you, O, Aunt of the vicegerent of Allah!"
,السَّلاَمُ عَلَيْكِ يَا بِنْتَ مُوسَى ابْنِ جَعْفَرٍ‏,"Peace be on you, O, daughter of Mosa bin Jafar!"
,وَ رَحْمَةُ اللَّهِ وَ بَرَكَاتُهُ‏,May Allah confer His Mercy and blessing on you!
