line id verse number,arabic text,english translation text
,,"Ziyarat of Imam
Musa al-Kadhim (A)"
,بِسْمِ اللَّهِ الرَّحْمَنِ الرَّحِيمِ,"In the Name of Allah,
the All-merciful, the
All-compassionate"
,اَللَّهُمَّ صَلِّ عَلَى مُحَمَّدٍوَ آلِ مُحَمَّد,O Allah bless Muhammad and the family of Muhammad.
,اَلسَّلَامُ عَلَيْكَ يَاوَلِىَّ اللهِ,"Peace be with You
O saint of God"
,اَلسَّلَامُ عَلَيْكَ يَا حُجَّةَ اللهِ,"Peace be with You
O proof of God"
,اَلسَّلَامُ عَلَيْكَ يَا نُوْرَ اللهِ فِىْ ظُلُمَاتِ الْاَرْضِ,"Peace be with You
O light of Allah in the darkness of the earth"
,اَلسَّلَامُ عَلَيْكَ يَامَنْ يَدُ اللهِفِىْ شَانِهِ,"Peace be with You
O one whose status was affirmed by Allah"
,اَتَيْتُكَ زَائِراً عَارِفًا بِحَقِّكَ مُعَاَدِيًا لِاَعْدَائِكَ مُوَالِيًا,"I have come to You as a visitor, knowing Your right, expressing enmity to Your enemies and as a befriender of Your adherents."
,لِاَوْلِيَائِكَ فَاشْفَعْ لِىْ عِنْدَرِبِّكَيَا مَولاَىَ,"Therefore O my Master, intercede for me in
front of Your Lord"
,وَرَحْمَةُ اللهِ وَبَرَكَاتُهْ,"May the Mercy and Blessings of God be
with You"
